,TaxClassAtTimeOfSale,Baths,Beds,YearBuilt,NumComplaints3moPointOneMile,NumFelonies3moPointOneMile,min_dist_park,min_dist_subway,SaleDate,ZipCode_10001,ZipCode_10002,ZipCode_10003,ZipCode_10004,ZipCode_10005,ZipCode_10006,ZipCode_10007,ZipCode_10009,ZipCode_10010,ZipCode_10011,ZipCode_10012,ZipCode_10013,ZipCode_10014,ZipCode_10016,ZipCode_10017,ZipCode_10018,ZipCode_10019,ZipCode_10021,ZipCode_10022,ZipCode_10023,ZipCode_10024,ZipCode_10025,ZipCode_10026,ZipCode_10027,ZipCode_10028,ZipCode_10029,ZipCode_10030,ZipCode_10031,ZipCode_10032,ZipCode_10033,ZipCode_10034,ZipCode_10035,ZipCode_10036,ZipCode_10037,ZipCode_10038,ZipCode_10039,ZipCode_10040,ZipCode_10065,ZipCode_10069,ZipCode_10075,ZipCode_10128,ZipCode_10280,BuildingCategory_CONDOS ,BuildingCategory_COOPS ,BuildingCategory_OTHERS,SalePrice,BOM_DATE,MedianSalesPrice,SalesVolume
8004,2,2,3,1900,0,0,0.25588759,0.21288447800000002,2019-04-29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3200000,2019-04-01,1150000.0,972
8005,2,2,0,1900,0,0,0.36172894,0.026291992,2019-04-18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2575000,2019-04-01,1150000.0,972
8006,2,1,0,1961,9,0,0.288142463,0.097758441,2019-09-13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,450000,2019-09-01,990500.0,934
8007,2,2,2,1940,0,2,0.29880772699999997,0.08864372699999999,2019-03-19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2900000,2019-03-01,1137500.0,865
8008,2,1,0,1920,0,0,0.24082042,0.235308825,2019-04-16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,425000,2019-04-01,1150000.0,972
8009,2,3,5,1905,0,0,0.259781488,0.13251490900000001,2019-05-03,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,705000,2019-05-01,1200000.0,1144
8010,2,1,1,1920,0,0,0.378209667,0.14138712,2019-04-02,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1635000,2019-04-01,1150000.0,972
8011,2,2,1,1920,0,0,0.378209667,0.14138712,2019-04-02,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2700000,2019-04-01,1150000.0,972
8012,2,2,2,1920,0,0,0.378209667,0.14138712,2019-04-02,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2700000,2019-04-01,1150000.0,972
8013,2,3,4,1905,0,10,0.259781488,0.13251490900000001,2019-02-08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4700000,2019-02-01,1098750.0,788
8014,2,1,0,1930,6,0,0.273955717,0.10454295400000001,2019-08-28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,485000,2019-08-01,1017500.0,928
8015,2,1,0,1930,15,0,0.273955717,0.10454295400000001,2019-09-06,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,575000,2019-09-01,990500.0,934
8016,2,1,1,1930,0,8,0.273955717,0.10454295400000001,2019-02-26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,675000,2019-02-01,1098750.0,788
8017,2,0,1,1930,16,0,0.273955717,0.10454295400000001,2019-09-11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,750000,2019-09-01,990500.0,934
8018,2,1,1,1930,18,0,0.273955717,0.10454295400000001,2019-09-17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1099000,2019-09-01,990500.0,934
8019,2,2,2,1930,0,3,0.273955717,0.10454295400000001,2019-03-19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1600000,2019-03-01,1137500.0,865
8020,2,1,0,1930,0,3,0.173859906,0.24252904600000003,2019-03-25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,460000,2019-03-01,1137500.0,865
8021,2,1,1,1930,0,0,0.173859906,0.24252904600000003,2019-04-09,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,750000,2019-04-01,1150000.0,972
8022,2,1,2,1908,0,0,0.241476075,0.10225045599999999,2019-03-28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2147500,2019-03-01,1137500.0,865
8023,2,1,0,1952,0,0,0.18553552899999998,0.074029426,2019-04-26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,520000,2019-04-01,1150000.0,972
8024,2,1,0,1952,0,0,0.18553552899999998,0.074029426,2019-06-12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,555000,2019-06-01,1520000.0,1503
8025,2,1,1,1952,0,6,0.18553552899999998,0.074029426,2019-02-21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,562000,2019-02-01,1098750.0,788
8026,2,2,4,1900,0,0,0.181731958,0.068223868,2019-07-15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3699000,2019-07-01,950000.0,971
8027,2,1,0,1965,18,0,0.38365847799999997,0.072211987,2019-08-27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,470000,2019-08-01,1017500.0,928
8028,2,1,0,1965,6,0,0.38365847799999997,0.072211987,2019-07-12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,499500,2019-07-01,950000.0,971
8029,2,1,0,1960,0,7,0.31844000100000003,0.082416869,2019-02-08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,700000,2019-02-01,1098750.0,788
8030,2,1,1,1965,18,0,0.38365847799999997,0.072211987,2019-08-16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,820000,2019-08-01,1017500.0,928
8031,2,1,1,1965,31,0,0.38365847799999997,0.072211987,2019-09-16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,849000,2019-09-01,990500.0,934
8032,2,1,1,1965,28,0,0.38365847799999997,0.072211987,2019-09-12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,863500,2019-09-01,990500.0,934
8033,2,1,1,1960,7,0,0.31844000100000003,0.082416869,2019-07-10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,940000,2019-07-01,950000.0,971
8034,2,1,1,1965,0,10,0.38365847799999997,0.072211987,2019-02-25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,970000,2019-02-01,1098750.0,788
8035,2,1,1,1960,0,0,0.31844000100000003,0.082416869,2019-03-15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1225000,2019-03-01,1137500.0,865
8036,2,1,1,1960,21,0,0.31844000100000003,0.082416869,2019-09-27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1255000,2019-09-01,990500.0,934
8037,2,1,1,1960,7,0,0.31844000100000003,0.082416869,2019-07-18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1485000,2019-07-01,950000.0,971
8038,2,2,2,1960,0,0,0.31844000100000003,0.082416869,2019-05-03,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1720000,2019-05-01,1200000.0,1144
8039,2,2,2,1960,0,8,0.31844000100000003,0.082416869,2019-01-31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1880000,2019-01-01,997500.0,738
8040,2,2,2,1960,21,0,0.31844000100000003,0.082416869,2019-09-27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1898000,2019-09-01,990500.0,934
8041,2,2,2,1960,0,0,0.31844000100000003,0.082416869,2019-06-07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1970000,2019-06-01,1520000.0,1503
8042,2,1,2,1965,0,15,0.38365847799999997,0.072211987,2019-01-29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1990000,2019-01-01,997500.0,738
8043,2,2,2,1960,0,7,0.31844000100000003,0.082416869,2019-02-07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2005000,2019-02-01,1098750.0,788
8044,2,2,2,1965,30,0,0.38365847799999997,0.072211987,2019-09-25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2050000,2019-09-01,990500.0,934
8045,2,2,2,1960,0,0,0.31844000100000003,0.082416869,2019-06-27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2300000,2019-06-01,1520000.0,1503
8046,2,1,0,1921,21,0,0.24924018399999998,0.15907469,2019-09-17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,660000,2019-09-01,990500.0,934
8047,2,1,1,1921,21,0,0.24924018399999998,0.15907469,2019-09-16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,870000,2019-09-01,990500.0,934
8048,2,1,0,1964,5,0,0.24709340100000002,0.09786594300000001,2019-08-16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,525000,2019-08-01,1017500.0,928
8049,2,1,1,1964,0,17,0.24709340100000002,0.09786594300000001,2019-01-28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,840000,2019-01-01,997500.0,738
8050,2,1,1,1964,3,0,0.24709340100000002,0.09786594300000001,2019-07-18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1100000,2019-07-01,950000.0,971
8051,2,1,2,1964,7,0,0.24709340100000002,0.09786594300000001,2019-08-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1225000,2019-08-01,1017500.0,928
8052,2,2,3,1909,0,0,0.234397049,0.140625757,2019-06-20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2650000,2019-06-01,1520000.0,1503
8053,2,1,0,1900,0,0,0.248435983,0.149876382,2019-04-25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,550000,2019-04-01,1150000.0,972
8054,2,1,0,1923,7,0,0.243049963,0.174864727,2019-09-27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,599000,2019-09-01,990500.0,934
8055,2,1,1,1923,0,0,0.243049963,0.174864727,2019-06-18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,675000,2019-06-01,1520000.0,1503
8056,2,1,1,1923,0,5,0.243049963,0.174864727,2019-02-21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1065000,2019-02-01,1098750.0,788
8057,2,2,2,1900,0,7,0.249670683,0.14276005,2019-02-15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1500000,2019-02-01,1098750.0,788
8058,2,1,0,1930,20,0,0.211784428,0.145301842,2019-09-24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,635000,2019-09-01,990500.0,934
8059,2,1,1,1930,0,4,0.211784428,0.145301842,2019-03-19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,795000,2019-03-01,1137500.0,865
8060,2,1,1,1930,9,0,0.211784428,0.145301842,2019-07-10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,822500,2019-07-01,950000.0,971
8061,2,1,1,1930,0,8,0.211784428,0.145301842,2019-03-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1125000,2019-03-01,1137500.0,865
8062,2,2,1,1930,21,0,0.211784428,0.145301842,2019-09-11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1490000,2019-09-01,990500.0,934
8063,2,2,2,1930,14,0,0.211784428,0.145301842,2019-08-30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1800000,2019-08-01,1017500.0,928
8064,2,1,1,1910,0,32,0.158176821,0.092310644,2019-01-04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,735000,2019-01-01,997500.0,738
8065,2,1,1,1910,26,0,0.158176821,0.092310644,2019-09-16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,750000,2019-09-01,990500.0,934
8066,2,1,1,1910,0,0,0.158176821,0.092310644,2019-05-13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,782500,2019-05-01,1200000.0,1144
8067,2,1,1,1963,21,0,0.199390967,0.11364452800000001,2019-09-18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,795000,2019-09-01,990500.0,934
8068,2,1,1,1900,0,26,0.150560945,0.091056274,2019-02-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,820000,2019-02-01,1098750.0,788
8069,2,1,1,1963,24,0,0.199390967,0.11364452800000001,2019-09-24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1326000,2019-09-01,990500.0,934
8070,2,2,4,1900,0,20,0.125334418,0.076413577,2019-02-21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2250000,2019-02-01,1098750.0,788
8071,2,1,1,1964,0,0,0.162349391,0.169371543,2019-04-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,790000,2019-04-01,1150000.0,972
8072,2,1,0,1955,0,0,0.12746163300000002,0.22797429100000002,2019-04-18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,915000,2019-04-01,1150000.0,972
8073,2,1,1,1955,3,0,0.12746163300000002,0.22797429100000002,2019-07-30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1395000,2019-07-01,950000.0,971
8074,2,1,1,1964,3,0,0.162349391,0.169371543,2019-08-26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1400000,2019-08-01,1017500.0,928
8075,2,2,2,1964,0,0,0.162349391,0.169371543,2019-06-12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2495000,2019-06-01,1520000.0,1503
8076,2,2,3,1964,0,0,0.162349391,0.169371543,2019-04-09,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3625000,2019-04-01,1150000.0,972
8077,2,1,0,1926,0,5,0.213610275,0.186366754,2019-03-07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,585000,2019-03-01,1137500.0,865
8078,2,1,1,1900,0,0,0.204104416,0.148218815,2019-04-22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1700000,2019-04-01,1150000.0,972
8079,2,2,2,1900,8,0,0.188369211,0.157094164,2019-09-25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1995000,2019-09-01,990500.0,934
8080,2,1,1,1926,0,0,0.23144897600000003,0.16352575,2019-06-26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1300000,2019-06-01,1520000.0,1503
8081,2,1,1,1952,0,10,0.282284546,0.11687084199999999,2019-02-21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,610000,2019-02-01,1098750.0,788
8082,2,1,1,1959,0,5,0.22401988,0.17304228100000002,2019-02-13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,715000,2019-02-01,1098750.0,788
8083,2,1,1,1952,0,5,0.282284546,0.11687084199999999,2019-03-15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1200000,2019-03-01,1137500.0,865
8084,2,2,4,1961,7,0,0.25948483,0.137145391,2019-08-20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4460000,2019-08-01,1017500.0,928
8085,2,1,0,1960,0,0,0.234563095,0.10493835300000001,2019-06-24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,625000,2019-06-01,1520000.0,1503
8086,2,1,1,1962,0,25,0.56530418,0.07596010000000002,2019-01-28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,996000,2019-01-01,997500.0,738
8087,2,2,5,1920,4,0,0.376341665,0.111028451,2019-07-19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,560000,2019-07-01,950000.0,971
8088,2,1,1,1910,0,0,0.224229316,0.24872982100000002,2019-06-06,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,947000,2019-06-01,1520000.0,1503
8089,2,1,1,1910,0,0,0.224229316,0.24872982100000002,2019-04-10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1215000,2019-04-01,1150000.0,972
8090,2,1,1,1910,43,0,0.224229316,0.24872982100000002,2019-09-20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1385000,2019-09-01,990500.0,934
8091,2,1,1,1910,0,0,0.224229316,0.24872982100000002,2019-05-10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1575000,2019-05-01,1200000.0,1144
8092,2,2,2,0,0,0,0.31822453100000003,0.049928932,2019-06-19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2537500,2019-06-01,1520000.0,1503
8093,2,2,2,2007,0,0,0.38411278200000004,0.090306515,2019-06-27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3922000,2019-06-01,1520000.0,1503
8094,2,3,3,2007,0,0,0.38411278200000004,0.090306515,2019-05-22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7400000,2019-05-01,1200000.0,1144
8095,2,2,3,1905,0,0,0.275718335,0.146336622,2019-05-15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2200000,2019-05-01,1200000.0,1144
