,ZipCode,BuildingCategoryNum,BuildingClassAtTimeOfSale,TaxClassAtTimeOfSale,Baths,Beds,YearBuilt,NumComplaints3moPointOneMile,NumFelonies3moPointOneMile,min_dist_park,min_dist_subway,halfMileAvgPrice6mo,SalePrice
9393,10028,10,D4,2,2,3,1959,0,0,0.117817798,0.190169189,,2076500
9394,10028,10,D4,2,2,2,1962,7,0,0.172810688,0.121057725,2348789.26,2125000
9395,10028,10,D4,2,3,3,1925,0,1,0.155388738,0.138275683,,2150000
9396,10028,10,D4,2,4,4,1962,7,0,0.172810688,0.121057725,2343354.59,2660000
9397,10028,10,D4,2,2,3,1925,9,0,0.155388738,0.138275683,1515725.42,2900000
9398,10028,10,D4,2,2,2,1910,0,0,0.127947338,0.149877622,,1335000
9399,10028,10,D4,2,2,2,1960,0,0,0.230327813,0.277432524,,2400000
9400,10028,10,D4,2,3,3,1926,7,0,0.064179607,0.213327327,2474321.25,2995000
9401,10128,10,D4,2,1,1,1954,0,3,0.062680895,0.243131336,,675000
9402,10128,10,D4,2,2,2,1924,0,4,0.160225063,0.141008356,,1175000
9403,10128,10,D4,2,1,0,1963,0,0,0.148018208,0.154223898,,1410000
9404,10128,10,D4,2,2,2,1948,0,0,0.111407116,0.187889932,,1625000
9405,10128,10,D4,2,2,2,1922,3,0,0.077165095,0.266435291,3651938.68,1695000
9406,10128,10,D4,2,2,2,1928,0,6,0.161367717,0.153535265,,1900000
9407,10128,10,D4,2,2,2,1963,0,0,0.148018208,0.154223898,,1930000
9408,10128,10,D4,2,3,3,1927,0,0,0.087503502,0.227236751,,4105500
9409,10128,10,D4,2,1,1,1937,0,0,0.113469359,0.240134365,,883750
9410,10128,10,D4,2,1,1,1973,0,0,0.170654621,0.205178924,,1080000
9411,10128,10,D4,2,2,1,1973,0,0,0.170654621,0.205178924,,1250000
9412,10128,10,D4,2,2,2,1937,0,6,0.113469359,0.240134365,,2400000
9413,10128,10,D4,2,2,2,1937,0,5,0.113469359,0.240134365,,4300000
9414,10128,10,D4,2,2,3,1929,1,0,0.153465596,0.245279267,2737562.43,3100000
9415,10128,10,D4,2,3,3,1929,1,0,0.153465596,0.245279267,2333539.35,3360000
9416,10128,10,D4,2,3,3,1929,0,1,0.153465596,0.245279267,,4100000
9417,10128,10,D4,2,1,1,1940,0,1,0.148268458,0.23569273,,915000
9418,10128,10,D4,2,2,2,1940,0,1,0.148268458,0.23569273,,2100000
9419,10128,10,D4,2,3,3,1948,0,0,0.053511022,0.308765122,,3025000
9420,10128,10,D4,2,2,3,1925,0,0,0.092798233,0.25505805,,2630000
9421,10128,10,D4,2,1,1,1900,0,0,0.130351177,0.232452518,,620000
9422,10128,10,D4,2,3,3,1926,0,0,0.181219925,0.166060503,2940177.49,3175000
9423,10128,10,D4,2,3,3,1926,0,2,0.181219925,0.166060503,,3600000
9424,10128,10,D4,2,1,1,1910,0,1,0.104634462,0.212383104,,535000
9425,10128,10,D4,2,1,1,1902,0,0,0.098911614,0.181462539,2824602.31,800000
9426,10128,10,D4,2,1,2,1930,4,0,0.058342611,0.217497616,2368803.12,1195000
9427,10128,10,D4,2,2,3,1928,2,0,0.042111977,0.245043149,2017392.67,1625000
9428,10128,10,D4,2,2,2,1929,0,0,0.114649345,0.157979579,2537340.1,1750000
9429,10075,10,D4,2,1,1,1973,10,0,0.385806663,0.159128781,2412799.76,590000
9430,10075,10,D4,2,1,1,1973,3,0,0.385806663,0.159128781,3225468.38,599000
9431,10075,10,D4,2,1,1,1973,0,8,0.385806663,0.159128781,,625000
9432,10075,10,D4,2,1,1,1973,0,0,0.385806663,0.159128781,,635000
9433,10075,10,D4,2,1,1,1973,10,0,0.385806663,0.159128781,2412799.76,657500
9434,10075,10,D4,2,1,2,1915,0,0,0.344359106,0.127956773,,680000
9435,10075,10,D4,2,1,1,1928,0,0,0.357535918,0.130241778,,755000
9436,10075,10,D4,2,1,1,1928,0,0,0.377366106,0.139492241,,810000
9437,10075,10,D4,2,2,2,1973,0,8,0.385806663,0.159128781,,1235000
9438,10075,10,D4,2,2,2,1926,9,0,0.362865886,0.153798798,2172186.17,1912500
9439,10075,10,D4,2,3,2,1928,2,0,0.357535918,0.130241778,3236219.93,1925000
9440,10075,10,D4,2,3,3,1926,0,5,0.362865886,0.153798798,,2025000
9441,10075,10,D4,2,3,3,1928,0,3,0.357535918,0.130241778,,2075000
9442,10075,10,D4,2,2,2,1926,4,0,0.362865886,0.153798798,2526920.38,2200000
9443,10075,10,D4,2,4,4,1926,0,0,0.268337011,0.162857838,,5300000
9444,10028,10,D4,2,1,1,1928,0,5,0.347257933,0.201868121,,875000
9445,10028,10,D4,2,1,2,1928,1,0,0.347257933,0.201868121,2747217.08,1210000
9446,10028,10,D4,2,1,1,1913,0,0,0.256242879,0.205396152,,1300000
9447,10028,10,D4,2,2,3,1928,8,0,0.347257933,0.201868121,2213398.08,2100000
9448,10028,10,D4,2,2,2,1924,0,0,0.25698532,0.212915992,3353762.99,2200000
9449,10075,10,D4,2,3,4,1930,0,0,0.325442004,0.167104447,,5500000
9450,10028,10,D4,2,2,2,1927,8,0,0.38762134,0.232744049,2015453.46,995000
9451,10028,10,D4,2,3,3,1912,0,5,0.29689903,0.220377734,,1560000
9452,10028,10,D4,2,2,3,1927,17,0,0.38762134,0.232744049,1941450.6,1633500
9453,10028,10,D4,2,3,3,1916,2,0,0.270966174,0.225849378,2090455.73,2994000
9454,10028,10,D4,2,4,4,1927,0,0,0.251003149,0.2335712,,6200000
9455,10028,10,D4,2,1,1,1911,0,0,0.251139659,0.199176399,,1100000
9456,10028,10,D4,2,2,2,1911,0,0,0.251139659,0.199176399,2723762.61,1225000
9457,10028,10,D4,2,3,3,1929,0,0,0.256262697,0.179612153,,4210000
9458,10028,10,D4,2,1,0,1930,0,1,0.337097028,0.122461251,,360000
9459,10028,10,D4,2,1,0,1962,1,0,0.322991699,0.11422257,2276336.39,410000
9460,10028,10,D4,2,2,2,1929,7,0,0.358485897,0.147076499,1809483.07,1300000
9461,10028,10,D4,2,2,3,1915,9,0,0.27216344,0.126378257,1764647.27,1887000
9462,10028,10,D4,2,3,3,1961,0,0,0.33246395,0.144399303,,2600000
9463,10028,10,D4,2,1,1,1926,0,0,0.258475182,0.097995039,,585000
9464,10028,10,D4,2,1,2,1928,0,0,0.27563334,0.093437924,,720000
9465,10028,10,D4,2,3,3,1928,4,0,0.27563334,0.093437924,1349455.89,2675000
9466,10028,10,D4,2,3,3,1928,0,0,0.223593971,0.120971694,,3050000
9467,10028,10,D4,2,5,4,1929,0,0,0.210053186,0.088021978,,6050000
9468,10028,10,D4,2,1,1,1928,0,8,0.233586888,0.04686442,,850000
9469,10128,10,D4,2,3,2,1922,0,0,0.204075045,0.120880144,,2203750
9470,10128,10,D4,2,3,4,1923,0,0,0.217437075,0.179786008,,4400000
9471,10128,10,D4,2,1,0,1941,9,0,0.301903572,0.239190816,1934378.14,277000
9472,10128,10,D4,2,1,1,1941,0,0,0.301903572,0.239190816,,515000
9473,10128,10,D4,2,1,1,1910,2,0,0.239672448,0.23850961,2459590.9,520000
9474,10128,10,D4,2,1,1,1923,0,0,0.228832344,0.219515482,,549000
9475,10128,10,D4,2,1,2,1923,5,0,0.228832344,0.219515482,1982399.39,1025000
9476,10128,10,D4,2,1,2,1928,0,0,0.207524812,0.244642303,3048602.51,1050000
9477,10128,10,D4,2,2,3,1926,0,0,0.310174046,0.220189398,,1650000
9478,10128,10,D4,2,9,3,1926,0,2,0.193137674,0.238458964,,8575000
9479,10128,10,D4,2,1,1,1927,0,0,0.299631861,0.224776786,,509000
9480,10128,10,D4,2,1,1,1941,0,1,0.327552221,0.21096374,,530000
9481,10128,10,D4,2,1,2,1941,6,0,0.327552221,0.21096374,2026860.86,700000
9482,10128,10,D4,2,1,1,1923,0,0,0.288627988,0.151590556,,517500
9483,10128,10,D4,2,1,1,1923,0,0,0.288627988,0.151590556,,550000
9484,10128,10,D4,2,1,1,1923,0,6,0.288627988,0.151590556,,592000
9485,10128,10,D4,2,1,1,1923,3,0,0.288627988,0.151590556,2078009.31,625000
9486,10128,10,D4,2,3,4,1925,0,1,0.210934131,0.163839236,,6425000
9487,10128,10,D4,2,1,1,1928,0,13,0.324420162,0.066728272,,448000
9488,10128,10,D4,2,1,1,1928,0,7,0.338533577,0.139721874,,475000
9489,10128,10,D4,2,1,1,1923,0,0,0.264127566,0.109337009,,600000
9490,10128,10,D4,2,1,1,1938,0,0,0.322430424,0.102292395,2373602.89,680000
9491,10128,10,D4,2,1,2,1923,1,0,0.263649592,0.126504501,2354519.37,745000
9492,10128,10,D4,2,1,1,1938,0,0,0.322430424,0.102292395,,812500
9493,10128,10,D4,2,1,3,1928,10,0,0.338533577,0.139721874,1873180.54,950000
9494,10128,10,D4,2,2,2,1925,0,0,0.30000771,0.111348216,,975000
9495,10128,10,D4,2,2,2,1923,0,4,0.264127566,0.109337009,,1030000
9496,10128,10,D4,2,2,2,1928,0,0,0.300367991,0.127544226,,1082500
9497,10128,10,D4,2,2,3,1928,0,0,0.338533577,0.139721874,,1169000
9498,10128,10,D4,2,2,3,1925,0,0,0.30000771,0.111348216,,2064675
9499,10128,10,D4,2,3,2,1929,2,0,0.23369408,0.126851133,2241563.43,2100000
9500,10128,10,D4,2,3,3,1929,1,0,0.23369408,0.126851133,2413489.2,3050000
9501,10128,10,D4,2,3,3,1929,0,5,0.23369408,0.126851133,,3550000
9502,10128,10,D4,2,4,4,1938,0,5,0.322430424,0.102292395,,3785000
9503,10128,10,D4,2,4,4,1929,0,0,0.23369408,0.126851133,,5325000
9504,10128,10,D4,2,3,4,1929,0,0,0.23369408,0.126851133,,5325000
9505,10128,10,D4,2,3,2,1928,12,0,0.276773532,0.075467869,2221950.54,2350000
9506,10128,10,D4,2,2,2,1928,5,0,0.316241727,0.045013787,2691397.45,1010000
9507,10128,10,D4,2,2,2,1928,0,0,0.316241727,0.045013787,,1010000
9508,10075,10,D4,2,1,1,1962,19,0,0.470706989,0.216473372,1697588.33,580000
9509,10075,10,D4,2,1,0,1957,0,10,0.513569426,0.248416596,,630000
9510,10075,10,D4,2,1,1,1957,0,2,0.513569426,0.248416596,,830000
9511,10075,10,D4,2,1,1,1947,13,0,0.455575397,0.194303588,1820689.82,910000
9512,10075,10,D4,2,1,2,1930,0,4,0.482313015,0.218774481,,995000
9513,10075,10,D4,2,2,2,1963,17,0,0.414075482,0.163041403,1933639.07,1340000
9514,10075,10,D4,2,2,2,1963,0,6,0.414075482,0.163041403,,1501000
9515,10028,10,D4,2,1,0,1983,0,15,0.450083459,0.057572336,,415000
9516,10028,10,D4,2,2,3,1970,1,0,0.482404679,0.043472461,2206914.15,1700000
9517,10128,10,D4,2,1,1,1966,0,6,0.501709041,0.074461642,,705000
9518,10128,10,D4,2,1,1,1962,0,0,0.462828874,0.079495594,,835000
9519,10128,10,D4,2,1,1,1962,0,12,0.462828874,0.079495594,,987500
9520,10128,10,D4,2,2,2,1962,0,0,0.462828874,0.079495594,,1200000
9521,10128,10,D4,2,2,2,1980,0,10,0.390380274,0.219335619,,1385000
9522,10075,10,D4,2,1,0,1961,0,0,0.63983495,0.33640746,,405000
9523,10075,10,D4,2,1,0,1961,8,0,0.630688319,0.357945832,1529511.3,465000
9524,10075,10,D4,2,1,1,1961,8,0,0.630688319,0.357945832,1508375.56,732500
9525,10075,10,D4,2,1,1,1961,3,0,0.630688319,0.357945832,1548285.82,761000
9526,10075,10,D4,2,1,1,1957,3,0,0.614848663,0.326431905,1118545.91,770000
9527,10075,10,D4,2,2,2,1961,6,0,0.63983495,0.33640746,1369516,1250000
9528,10075,10,D4,2,2,2,1961,0,0,0.63983495,0.33640746,,1535000
9529,10075,10,D4,2,1,1,1920,0,0,0.639622952,0.307144503,,559000
9530,10028,10,D4,2,1,1,1963,5,0,0.658973157,0.265257735,2095914.63,497000
9531,10028,10,D4,2,2,2,1963,0,0,0.658973157,0.265257735,,1300000
9532,10028,10,D4,2,1,0,1925,1,0,0.630327506,0.188728994,1956834.31,380000
9533,10028,10,D4,2,1,0,1925,0,0,0.630327506,0.188728994,,383000
9534,10028,10,D4,2,1,1,1925,13,0,0.630327506,0.188728994,1545296.28,475000
9535,10128,10,D4,2,1,0,1959,0,0,0.566356004,0.08990106,,438500
9536,10128,10,D4,2,2,1,2007,0,0,0.6198837,0.274359333,,1017000
9537,10128,10,D4,2,3,3,2007,0,0,0.6198837,0.274359333,,2215000
9538,10128,10,D4,2,4,4,2007,0,14,0.6198837,0.274359333,,3375000
9539,10128,10,D4,2,1,1,1980,0,0,0.622127551,0.22932787,,560000
9540,10128,10,D4,2,1,1,1980,0,0,0.622127551,0.22932787,,580000
9541,10128,10,D4,2,1,1,1980,0,21,0.622127551,0.22932787,,590000
9542,10128,10,D4,2,1,1,1980,12,21,0.622127551,0.22932787,1565034.2,600000
9543,10128,10,D4,2,1,1,1980,0,16,0.622127551,0.22932787,,610000
9544,10128,10,D4,2,1,1,1980,0,21,0.622127551,0.22932787,,610000
9545,10128,10,D4,2,1,1,1980,0,0,0.622127551,0.22932787,,645000
9546,10128,10,D4,2,1,1,1980,0,16,0.622127551,0.22932787,,654500
9547,10128,10,D4,2,1,1,1974,2,0,0.611815145,0.18300319,1792211.5,575000
9548,10128,10,D4,2,1,1,1974,0,0,0.611815145,0.18300319,,592500
9549,10128,10,D4,2,1,1,1974,0,0,0.611815145,0.18300319,1952791.83,595000
9550,10128,10,D4,2,1,2,1974,5,0,0.611815145,0.18300319,1800670.21,770000
9551,10075,10,D4,2,1,0,1955,0,0,0.743883464,0.407827434,,420000
9552,10075,10,D4,2,1,1,1955,11,0,0.743883464,0.407827434,1323756.76,667500
9553,10075,10,D4,2,1,1,1955,0,9,0.743883464,0.407827434,,745000
9554,10075,10,D4,2,1,1,1955,0,0,0.743883464,0.407827434,,830000
9555,10075,10,D4,2,1,1,1959,0,0,0.718797385,0.341692689,,445000
9556,10075,10,D4,2,1,1,1959,0,3,0.718797385,0.341692689,,450000
9557,10075,10,D4,2,1,1,1959,0,2,0.718797385,0.341692689,,474000
9558,10075,10,D4,2,1,1,1959,0,1,0.718797385,0.341692689,,475000
9559,10028,10,D4,2,1,1,1962,0,9,0.670228449,0.17175155,,705000
9560,10028,10,D4,2,1,1,1962,0,9,0.670228449,0.17175155,,705000
9561,10028,10,D4,2,2,2,1962,8,0,0.670228449,0.17175155,1427690.02,1075000
9562,10028,10,D4,2,2,2,1962,0,0,0.670228449,0.17175155,,1260000
9563,10028,10,D4,2,2,2,1962,0,10,0.670228449,0.17175155,,1350000
9564,10028,10,D4,2,3,3,1962,3,0,0.670228449,0.17175155,1539051.02,2462500
9565,10028,10,D4,2,1,1,1959,0,13,0.769604915,0.264493436,,475000
9566,10028,10,D4,2,1,1,1973,5,0,0.750227955,0.245162018,1381363.03,595000
9567,10028,10,D4,2,1,1,1973,4,0,0.750227955,0.245162018,1411560,610000
9568,10028,10,D4,2,2,2,1973,8,0,0.750227955,0.245162018,1335760.94,1014000
9569,10028,10,D4,2,2,2,1973,0,15,0.750227955,0.245162018,,1150000
9570,10028,10,D4,2,2,2,1973,0,4,0.750227955,0.245162018,,1179500
9571,10128,10,D4,2,1,0,1905,0,0,0.749012088,0.247852103,,289000
9572,10128,10,D4,2,1,0,1905,0,6,0.749012088,0.247852103,,300000
9573,10128,10,D4,2,1,1,1925,0,10,0.725325226,0.223804605,,357000
9574,10028,10,D4,2,1,0,1961,3,0,0.753338514,0.24896896,965182.12,447000
9575,10028,10,D4,2,1,1,1961,0,0,0.753338514,0.24896896,,450000
9576,10028,10,D4,2,1,1,1910,3,0,0.727756146,0.223733598,1965585.73,665000
9577,10028,10,D4,2,1,1,1910,0,0,0.727756146,0.223733598,,750000
9578,10028,10,D4,2,1,1,1963,0,0,0.675316283,0.171291229,,759000
9579,10028,10,D4,2,1,1,1963,0,2,0.675316283,0.171291229,,779900
9580,10028,10,D4,2,2,2,1929,6,0,0.712518783,0.208355676,1238596.79,799000
9581,10028,10,D4,2,1,2,1963,0,0,0.675316283,0.171291229,,903000
9582,10028,10,D4,2,3,3,1961,2,0,0.753338514,0.24896896,1516500.71,1500000
9583,10128,10,D4,2,1,2,1915,0,4,0.738143869,0.253605783,,805000
9584,10128,10,D4,2,1,1,1971,0,4,0.755920758,0.307404514,,703000
9585,10128,10,D4,2,1,1,1971,0,0,0.755920758,0.307404514,,796500
9586,10128,10,D4,2,1,1,1971,0,0,0.755920758,0.307404514,,945000
9587,10128,10,D4,2,2,3,1971,11,0,0.755920758,0.307404514,1457379.49,1825000
9588,10128,10,D4,2,3,4,1971,0,2,0.755920758,0.307404514,,3023500
9589,10128,10,D4,2,2,4,1901,6,0,0.690462452,0.31128058,1460933.68,2200000
9590,10075,10,D4,2,1,1,1957,4,0,0.904605828,0.500914699,1023243.73,590000
9591,10075,10,D4,2,1,1,1963,0,1,0.83163401,0.466389144,,590000
9592,10075,10,D4,2,1,2,1963,0,1,0.83163401,0.466389144,,830000
9593,10075,10,D4,2,2,2,1981,0,0,0.885209066,0.503597423,1231321.3,1192500
9594,10075,10,D4,2,2,2,1963,0,0,0.83163401,0.466389144,,1270000
9595,10075,10,D4,2,2,2,1981,1,0,0.885209066,0.503597423,1176503.52,1375000
9596,10075,10,D4,2,2,2,1981,0,1,0.885209066,0.503597423,,1430000
9597,10028,10,D4,2,1,0,1965,0,0,0.836951324,0.353665546,,558000
9598,10028,10,D4,2,1,1,1962,0,5,0.895528332,0.411745272,,567260
9599,10028,10,D4,2,1,1,1965,0,1,0.836951324,0.353665546,,680000
9600,10028,10,D4,2,3,3,1973,3,0,0.913724958,0.428301822,1440551.79,2700000
9601,10028,10,D4,2,1,1,1910,1,0,0.845191889,0.348853305,909559.54,550000
9602,10028,10,D4,2,1,1,1958,0,0,0.930552739,0.436423466,,580000
9603,10028,10,D4,2,2,2,1958,6,0,0.930552739,0.436423466,1060906.81,1150000
9604,10028,10,D4,2,3,3,1958,0,7,0.930552739,0.436423466,,1835000
9605,10028,10,D4,2,1,1,1958,0,4,0.820889071,0.315768444,,545000
9606,10028,10,D4,2,1,1,1958,0,7,0.820889071,0.315768444,,615000
9607,10028,10,D4,2,2,2,1958,5,0,0.820889071,0.315768444,1328096.78,950000
9608,10028,10,D4,2,2,2,1958,0,0,0.820889071,0.315768444,,1135000
9609,10028,10,D4,2,2,2,1929,0,0,0.912230687,0.40711863,,1137500
9610,10028,10,D4,2,3,4,1929,0,0,0.847961615,0.342835136,1573549.67,4000000
9611,10028,10,D4,2,3,4,1928,0,0,0.872748053,0.367621016,,4000000
9612,10028,10,D4,2,2,2,1962,10,0,0.84981712,0.345640703,1059010.31,1150000
9613,10028,10,D4,2,2,2,1962,11,0,0.84981712,0.345640703,1240347.08,1295000
9614,10028,10,D4,2,2,2,1962,19,0,0.84981712,0.345640703,1261240.82,1385000
9615,10028,10,D4,2,2,2,1960,0,2,0.880073799,0.375957516,,1750000
9616,10028,10,D4,2,2,3,1962,19,0,0.84981712,0.345640703,1240347.08,2295000
9617,10128,10,D4,2,3,3,1960,0,0,0.907031288,0.420857435,,1525000
9618,10128,10,D4,2,3,3,1960,16,0,0.907031288,0.420857435,1307144.83,1600000
9619,10128,10,D4,2,4,4,1960,0,3,0.907031288,0.420857435,,1725000
9620,10128,10,D4,2,3,4,1960,0,3,0.907031288,0.420857435,,1725000
9621,10128,10,D4,2,2,2,1952,0,2,0.8992747,0.433957351,,945000
9622,10128,10,D4,2,1,1,1952,0,0,0.8992747,0.433957351,,952500
9623,10128,10,D4,2,2,2,1952,0,0,0.8992747,0.433957351,,1050000
9624,10128,10,D4,2,2,2,1942,0,1,0.8632133,0.412415406,,1135000
9625,10128,10,D4,2,2,2,1942,11,0,0.86356848,0.398244811,1332167.16,1250000
9626,10028,10,D4,2,1,1,1951,0,0,0.95674759,0.47404422,1486741.47,555000
9627,10028,10,D4,2,1,2,1942,0,1,0.972423269,0.513769034,,810000
9628,10028,10,D4,2,2,2,1951,2,0,0.95674759,0.47404422,1501163.39,1575000
9629,10028,10,D4,2,2,2,1951,0,0,0.95674759,0.47404422,1426939.57,1585000
9630,10028,10,D4,2,3,3,1951,0,0,0.97611739,0.502376852,1455956.45,1680000
9631,10028,10,D4,2,2,2,1963,3,0,0.964600233,0.475973,1178014.94,1054875
9632,10028,10,D4,2,2,3,1963,3,0,0.964600233,0.475973,1577132.96,2385000
9633,10128,10,D4,2,1,2,1910,0,0,0.601329389,0.241005334,,890000
9634,10075,13,R4,2,2,2,0,0,0,0.232035092,0.177524883,3666341.13,2035000
9635,10075,13,R4,2,4,2,0,0,1,0.232035092,0.177524883,,3400000
9636,10028,13,R4,2,2,2,1981,47,0,0.127965189,0.30394546,2226403.12,2107500
9637,10028,13,R4,2,1,1,1929,0,6,0.385391531,0.198111151,,1275000
9638,10028,13,R4,2,1,1,1986,6,0,0.305596548,0.0703863,1306712.49,740000
9639,10028,13,R4,2,1,1,1986,0,0,0.305596548,0.0703863,,765782
9640,10028,13,R4,2,2,2,1987,0,0,0.361344512,0.107088433,,1950000
9641,10128,13,R4,2,1,0,1939,4,0,0.221844416,0.069743274,3148515.56,595000
9642,10128,13,R4,2,1,1,0,0,9,0.347185808,0.085736651,,750000
9643,10128,13,R4,2,1,0,1981,0,0,0.235223167,0.064959974,,800000
9644,10128,13,R4,2,1,1,1939,0,0,0.221844416,0.069743274,,825000
9645,10128,13,R4,2,1,1,0,4,0,0.347185808,0.085736651,2918367.28,900000
9646,10128,13,R4,2,1,1,1981,0,0,0.235223167,0.064959974,,950000
9647,10128,13,R4,2,2,2,0,0,0,0.347185808,0.085736651,,1375000
9648,10128,13,R4,2,2,2,0,0,0,0.347185808,0.085736651,,1875000
9649,10128,13,R4,2,2,2,0,3,0,0.347185808,0.085736651,2506452.45,2150000
9650,10128,13,R4,2,3,3,0,0,0,0.347185808,0.085736651,,2300000
9651,10128,13,R4,2,2,2,0,0,6,0.347185808,0.085736651,,2475000
9652,10128,13,R4,2,3,3,0,0,0,0.347185808,0.085736651,,2560000
9653,10128,13,R4,2,2,2,1981,0,0,0.235223167,0.064959974,,3100000
9654,10128,13,R4,2,5,4,1981,0,0,0.235223167,0.064959974,,6800000
9655,10128,13,R4,2,1,1,1927,6,0,0.306712991,0.110019684,2275373.06,950000
9656,10128,13,R4,2,2,3,1927,6,0,0.306712991,0.110019684,2300633.51,3500000
9657,10128,13,R4,2,1,5,1927,0,0,0.306712991,0.110019684,,7995000
9658,10128,13,R4,2,1,0,1962,0,0,0.26348675,0.19416157,,621000
9659,10128,13,R4,2,1,1,1962,12,0,0.26348675,0.19416157,2012916.4,655000
9660,10128,13,R4,2,1,1,1962,3,0,0.26348675,0.19416157,2480228.32,674000
9661,10128,13,R4,2,1,1,1962,3,0,0.26348675,0.19416157,2480228.32,701034
9662,10128,13,R4,2,1,1,1962,0,0,0.26348675,0.19416157,,910000
9663,10128,13,R4,2,1,2,1962,4,0,0.26348675,0.19416157,2422419.02,999000
9664,10128,13,R4,2,1,2,1962,0,0,0.26348675,0.19416157,,1105000
9665,10128,13,R4,2,3,3,1928,0,3,0.191888587,0.081130232,,2000000
9666,10075,13,R4,2,2,2,0,0,0,0.471217304,0.227526752,,1600000
9667,10075,13,R4,2,2,2,0,6,0,0.471217304,0.227526752,2664176.84,1710000
9668,10075,13,R4,2,2,2,0,0,4,0.458921876,0.219753864,,2375000
9669,10075,13,R4,2,3,3,0,0,0,0.458921876,0.219753864,,3035000
9670,10075,13,R4,2,3,3,0,0,0,0.458921876,0.219753864,,3149000
9671,10075,13,R4,2,3,4,0,0,0,0.458921876,0.219753864,,4025000
9672,10028,13,R4,2,1,1,2007,0,0,0.412667796,0.104416195,,940000
9673,10028,13,R4,2,2,2,2007,0,0,0.412667796,0.104416195,,2150000
9674,10028,13,R4,2,3,2,2007,8,0,0.412667796,0.104416195,1562901.59,2200000
9675,10028,13,R4,2,5,4,2007,8,0,0.412667796,0.104416195,1866821.68,4730000
9676,10028,13,R4,2,1,1,1981,0,0,0.439727202,0.06708017,,850000
9677,10128,13,R4,2,1,1,1987,12,0,0.398422455,0.178517406,1926693.03,725000
9678,10128,13,R4,2,1,1,1987,0,5,0.398422455,0.178517406,,857500
9679,10128,13,R4,2,2,2,0,3,0,0.41205882,0.245343753,1562928.45,1370000
9680,10128,13,R4,2,1,1,1985,0,10,0.486362494,0.127574389,,730000
9681,10128,13,R4,2,1,1,1986,0,0,0.421791486,0.147610672,,969810
9682,10128,13,R4,2,1,1,1986,0,2,0.421791486,0.147610672,,990771
9683,10128,13,R4,2,2,2,1985,14,0,0.486362494,0.127574389,1688419.14,991000
9684,10128,13,R4,2,1,1,1986,0,0,0.421791486,0.147610672,,1081697
9685,10128,13,R4,2,1,1,1986,0,1,0.421791486,0.147610672,,1291342
9686,10128,13,R4,2,2,2,1985,0,0,0.486362494,0.127574389,,1325000
9687,10128,13,R4,2,1,1,1986,0,0,0.421791486,0.147610672,,1329343
9688,10128,13,R4,2,1,2,1985,0,0,0.486362494,0.127574389,,1405000
9689,10128,13,R4,2,1,2,1985,0,0,0.486362494,0.127574389,,1450000
9690,10128,13,R4,2,2,3,1985,8,0,0.486362494,0.127574389,2443593.46,1600000
9691,10128,13,R4,2,2,2,1986,0,2,0.421791486,0.147610672,,1637812
9692,10128,13,R4,2,2,2,1986,0,3,0.421791486,0.147610672,,1689658
9693,10128,13,R4,2,2,2,1986,0,0,0.421791486,0.147610672,,1828323
9694,10128,13,R4,2,2,2,1986,0,0,0.421791486,0.147610672,,1883291
9695,10128,13,R4,2,2,2,1986,1,0,0.421791486,0.147610672,2597241.48,1895000
9696,10128,13,R4,2,2,2,1986,0,0,0.421791486,0.147610672,,2113161
9697,10128,13,R4,2,4,4,1986,0,0,0.421791486,0.147610672,,2855871
9698,10128,13,R4,2,2,3,1986,0,1,0.421791486,0.147610672,,2940248
9699,10128,13,R4,2,3,4,1986,0,0,0.421791486,0.147610672,,3292065
9700,10128,13,R4,2,1,1,0,0,0,0.407869579,0.117767503,,580000
9701,10128,13,R4,2,1,1,0,31,0,0.426972015,0.10364787,1782838.34,977500
9702,10128,13,R4,2,4,4,0,0,0,0.426972015,0.10364787,,2600000
9703,10128,13,R4,2,3,3,2016,30,0,0.391305378,0.123098256,1794508.81,3934300
9704,10075,13,R4,2,1,1,1973,0,7,0.655147956,0.305819899,,732500
9705,10075,13,R4,2,1,1,1973,0,9,0.655147956,0.305819899,,770000
9706,10075,13,R4,2,1,1,1973,0,0,0.655147956,0.305819899,,775000
9707,10075,13,R4,2,1,1,1973,17,0,0.655147956,0.305819899,1499983.49,825000
9708,10075,13,R4,2,1,1,1973,5,0,0.655147956,0.305819899,1891002.55,850000
9709,10075,13,R4,2,1,1,1973,16,0,0.655147956,0.305819899,1471733.8,900000
9710,10075,13,R4,2,1,1,1973,0,2,0.655147956,0.305819899,,938486
9711,10075,13,R4,2,1,2,1973,0,0,0.655147956,0.305819899,,1135349
9712,10075,13,R4,2,1,2,1973,0,0,0.655147956,0.305819899,,1137385
9713,10028,13,R4,2,1,0,1998,0,0,0.661660264,0.245635283,,620000
9714,10028,13,R4,2,1,1,1998,15,0,0.661660264,0.245635283,2297194.31,775000
9715,10028,13,R4,2,1,0,1998,0,3,0.661660264,0.245635283,,825518
9716,10028,13,R4,2,1,1,1998,25,0,0.661660264,0.245635283,1713032.92,852500
9717,10028,13,R4,2,1,1,1998,6,0,0.661660264,0.245635283,1910573.69,854500
9718,10028,13,R4,2,2,2,1998,10,0,0.661660264,0.245635283,1014004.91,1425000
9719,10028,13,R4,2,3,3,1998,19,0,0.661660264,0.245635283,1686693.27,2475000
