,Address,latitude,longitude,GeoCode
8482,"100 WEST 94TH, New York, NY",40.7915239,-73.96906700000001,"(-73.96906700000001, 40.791523900000001)"
8483,"126 WEST 96TH, New York, NY",40.79307670000001,-73.9687234,"(-73.968723400000002, 40.793076700000007)"
8484,"254 WEST 82ND STREET, New York, NY",40.7859535,-73.979261,"(-73.979260999999994, 40.785953499999998)"
8485,"255 WEST 95, New York, NY",40.794406200000005,-73.972787,"(-73.972786999999997, 40.794406200000005)"
8486,"110-118 RIVERSIDE DRIVE, New York, NY",40.787910100000005,-73.9807122,"(-73.980712199999999, 40.787910100000005)"
8487,"328 WEST 86TH, New York, NY",40.7892451,-73.97935279999999,"(-73.979352799999987, 40.789245100000002)"
8488,"309 WEST 86 STREET, New York, NY",40.7893461,-73.97843449999999,"(-73.978434499999992, 40.789346100000003)"
8489,"325 WEST 86TH, New York, NY",40.7895656,-73.9788937,"(-73.9788937, 40.789565600000003)"
8490,"675 WEST END AVE, New York, NY",40.7931511,-73.9750827,"(-73.975082700000002, 40.793151100000003)"
8491,"353 CENTRAL PARK WEST, New York, NY",40.7912213,-73.9653026,"(-73.965302600000001, 40.791221299999997)"
8492,"186 WEST 80TH, New York, NY",40.7835114,-73.9776775,"(-73.977677499999999, 40.783511400000002)"
8493,"101 WEST 79, New York, NY",40.7824201,-73.97570259999999,"(-73.975702599999991, 40.782420100000003)"
8494,"101 WEST 79TH ST, New York, NY",40.7824201,-73.97570259999999,"(-73.975702599999991, 40.782420100000003)"
8495,"110 WEST 86 STREET, New York, NY",40.7863999,-73.972764,"(-73.972763999999998, 40.786399899999999)"
8496,"101 WEST 87 STREET, New York, NY",40.7874875,-73.97184449999999,"(-73.971844499999989, 40.787487499999997)"
8497,"100 WEST 89 STREET, New York, NY",40.788474799999996,-73.9711907,"(-73.971190699999994, 40.788474799999996)"
8498,"111 WEST 89TH STREET, New York, NY",40.7889792,-73.9715618,"(-73.971561800000003, 40.7889792)"
8499,"207 WEST 79TH STREET, New York, NY",40.783522,-73.9788272,"(-73.978827199999998, 40.783521999999998)"
8500,"250 WEST 90TH ST, New York, NY",40.790825899999994,-73.9749494,"(-73.9749494, 40.790825899999994)"
8501,"165 WEST 95TH ST, New York, NY",40.7932612,-73.9700894,"(-73.970089400000006, 40.793261200000003)"
8502,"334 WEST 89TH STREET, New York, NY",40.791305,-73.9780366,"(-73.978036599999996, 40.791305000000001)"
8503,"180 WEST 93 STREET, New York, NY",40.791784299999996,-73.9715702,"(-73.971570200000002, 40.791784299999996)"
8504,"221 WEST 82 STREET, New York, NY",40.7857285,-73.9780287,"(-73.978028699999996, 40.785728499999998)"
8505,"352 RIVERSIDE DRIVE, New York, NY",40.803109899999995,-73.969117,"(-73.969116999999997, 40.803109899999995)"
8506,"529 WEST 113 STREET, New York, NY",40.805634000000005,-73.963646,"(-73.963645999999997, 40.805634000000005)"
8507,"318 WEST 108TH STREET, New York, NY",40.8030331,-73.9682987,"(-73.968298700000005, 40.8030331)"
8508,"161 WEST 105TH STREET, New York, NY",40.7997767,-73.9655322,"(-73.965532199999998, 40.799776700000002)"
8509,"124 WEST 109TH STREET, New York, NY",40.8016091,-73.9629608,"(-73.962960800000005, 40.8016091)"
8510,"987 AMSTERDAM AVENUE, New York, NY",40.8019076,-73.9642465,"(-73.964246500000002, 40.8019076)"
8511,"321 WEST 100TH STREET, New York, NY",40.7983885,-73.9722475,"(-73.972247499999995, 40.798388500000001)"
8512,"305 WEST 105TH STREET, New York, NY",40.8013679,-73.9694696,"(-73.969469599999996, 40.801367900000002)"
8513,"54 MORNINGSIDE DRIVE, New York, NY",40.806019899999995,-73.959761,"(-73.959761, 40.806019899999995)"
8514,"245 WEST 104, New York, NY",40.800214000000004,-73.9686086,"(-73.968608599999996, 40.800214000000004)"
8515,"500 WEST 111 STREET, New York, NY",40.803711299999996,-73.9638947,"(-73.963894699999997, 40.803711299999996)"
8516,"741 WEST END AVE, New York, NY",40.795609000000006,-73.97329659999998,"(-73.973296599999983, 40.795609000000006)"
8517,"305 WEST 98 STREET, New York, NY",40.7970607,-73.9727411,"(-73.972741099999993, 40.797060700000003)"
8518,"309 WEST 104 STREET, New York, NY",40.8007082,-73.9700964,"(-73.970096400000003, 40.800708200000003)"
8519,"315 WEST 106TH STREET, New York, NY",40.802132,-73.96951,"(-73.96951, 40.802132)"
8520,"380 RIVERSIDE DR, New York, NY",40.8050797,-73.9674377,"(-73.967437700000005, 40.8050797)"
8521,"605 WEST 111 STREET, New York, NY",40.8052809,-73.9669602,"(-73.966960200000003, 40.8052809)"
8522,"353 RIVERSIDE DRIVE, New York, NY",40.8032164,-73.9691137,"(-73.969113699999994, 40.803216399999997)"
8523,"353 RIVERSIDE DR, New York, NY",40.8032164,-73.9691137,"(-73.969113699999994, 40.803216399999997)"
8524,"240 WEST 98 ST, New York, NY",40.795986799999994,-73.97148320000001,"(-73.971483200000009, 40.795986799999994)"
8525,"243 WEST98TH STREET, New York, NY",40.7962402,-73.971203,"(-73.971203000000003, 40.7962402)"
8526,"272 WEST 107 ST, New York, NY",40.801854799999994,-73.9672877,"(-73.9672877, 40.801854799999994)"
8527,"320 WEST 104TH STREET, New York, NY",40.800571999999995,-73.970665,"(-73.970664999999997, 40.800571999999995)"
8528,"11 SYLVAN TERRACE, New York, NY",40.8347755,-73.9393001,"(-73.939300099999997, 40.834775499999999)"
8529,"10 JUMEL TERRACE, New York, NY",40.8347926,-73.939082,"(-73.939081999999999, 40.8347926)"
8530,"912 ST. NICHOLAS AVENUE, New York, NY",40.8313315,-73.94106059999999,"(-73.941060599999986, 40.831331499999997)"
8531,"2 SYLVAN TERRACE, New York, NY",40.8347745,-73.9397123,"(-73.939712299999997, 40.834774500000002)"
8532,"19 SYLVAN TERRACE, New York, NY",40.8346818,-73.9390475,"(-73.939047500000001, 40.834681799999998)"
8533,"443 WEST 162ND STREET, New York, NY",40.835597,-73.938705,"(-73.938704999999999, 40.835597)"
8534,"502 WEST 168TH STREET, New York, NY",40.839926299999995,-73.93752109999998,"(-73.937521099999984, 40.839926299999995)"
8535,"109 AUDUBON AVENUE, New York, NY",40.842105200000006,-73.9368199,"(-73.936819900000003, 40.842105200000006)"
8536,"528 WEST 175 STREET, New York, NY",40.844511600000004,-73.9349448,"(-73.934944799999997, 40.844511600000004)"
8537,"656 WEST 170 STREET, New York, NY",40.8430973,-73.9413207,"(-73.941320700000006, 40.843097299999997)"
8538,"1989 AMSTERDAM AVENUE, New York, NY",40.8337317,-73.9411026,"(-73.941102599999994, 40.833731700000001)"
8539,"1993 AMSTERDAM AVENUE, New York, NY",40.8337891,-73.94096479999999,"(-73.940964799999989, 40.833789099999997)"
8540,"930 SAINT NICHOLAS AVE, New York, NY",40.831714,-73.9407352,"(-73.940735200000006, 40.831713999999998)"
8541,"930 STREET, New York, NY",40.7274849,-74.0051274,"(-74.005127400000006, 40.7274849)"
8542,"611 WEST 156TH STREET, New York, NY",40.834098299999994,-73.94638370000001,"(-73.946383700000013, 40.834098299999994)"
8543,"611 WEST 156, New York, NY",40.834098299999994,-73.94638370000001,"(-73.946383700000013, 40.834098299999994)"
8544,"158-18 RIVERSIDE DR W, New York, NY",40.837123999999996,-73.9478519,"(-73.947851900000003, 40.837123999999996)"
8545,"158-18 RIVERSIDE DR WEST, New York, NY",40.837123999999996,-73.9478519,"(-73.947851900000003, 40.837123999999996)"
8546,"255 FORT WASHINGTON AVE, New York, NY",40.8440659,-73.9415188,"(-73.941518799999997, 40.844065899999997)"
8547,"359 FORT WASHINGTON AVE, New York, NY",40.847504,-73.940186,"(-73.940185999999997, 40.847504000000001)"
8548,"446 WEST 167 STREET, New York, NY",40.838376600000004,-73.93668290000001,"(-73.936682900000008, 40.838376600000004)"
8549,"467 WEST 163 STREET, New York, NY",40.836512899999995,-73.9387146,"(-73.938714599999997, 40.836512899999995)"
8550,"398 AUDUBON AVENUE, New York, NY",40.8510867,-73.93087159999999,"(-73.930871599999989, 40.851086700000003)"
8551,"447 FORT WASHINGTON AVE, New York, NY",40.8503073,-73.9387285,"(-73.938728499999996, 40.850307299999997)"
8552,"17 CHITTENDEN AVE, New York, NY",40.8552155,-73.93896720000001,"(-73.938967200000008, 40.8552155)"
8553,"25 CHITTENDEN AVE, New York, NY",40.8554045,-73.9388064,"(-73.938806400000004, 40.855404499999999)"
8554,"720 FT WASHINGTON AVE, New York, NY",40.85781,-73.9344666,"(-73.934466599999993, 40.857810000000001)"
8555,"245 BENNETT AVE, New York, NY",40.858285200000005,-73.93258809999999,"(-73.93258809999999, 40.858285200000005)"
8556,"269 BENNETT AVENUE, New York, NY",40.8590536,-73.93234240000001,"(-73.93234240000001, 40.859053600000003)"
8557,"736 187TH STREET, New York, NY",40.8543936,-73.9354566,"(-73.935456599999995, 40.854393600000002)"
8558,"743 EAST 6TH STREET, New York, NY",40.7229003,-73.9773749,"(-73.977374900000001, 40.722900299999999)"
8559,"263 EAST 7TH STREET, New York, NY",40.723652,-73.9773545,"(-73.977354500000004, 40.723652000000001)"
8560,"257 EAST 7TH STREET, New York, NY",40.723755100000005,-73.97770820000001,"(-73.977708200000009, 40.723755100000005)"
8561,"206 EAST 7TH, New York, NY",40.72437,-73.980125,"(-73.980125000000001, 40.72437)"
8562,"223 EAST 4TH STREET, New York, NY",40.72378,-73.983144,"(-73.983143999999996, 40.723779999999998)"
8563,"267 E 7TH STREET, New York, NY",40.7235741,-73.977249,"(-73.977249, 40.7235741)"
8564,"533 EAST 6TH STREET, New York, NY",40.7249052,-73.9822913,"(-73.9822913, 40.724905200000002)"
8565,"223-25 EAST 3 STREET, New York, NY",40.722467,-73.98191700000001,"(-73.98191700000001, 40.722467000000002)"
8566,"483 WEST 22ND STREET, New York, NY",40.746993100000005,-74.004072,"(-74.004071999999994, 40.746993100000005)"
8567,"218 WEST 15TH STREET, New York, NY",40.7395393,-74.0002582,"(-74.000258200000005, 40.739539299999997)"
8568,"253 WEST 18TH STREET, New York, NY",40.7421402,-74.00001379999999,"(-74.000013799999991, 40.742140200000001)"
8569,"540 WEST 29TH STREET, New York, NY",40.7520846,-74.00350859999999,"(-74.003508599999989, 40.752084600000003)"
8570,"353 WEST 22ND STREET, New York, NY",40.7456612,-74.0009915,"(-74.000991499999998, 40.745661200000001)"
8571,"278 WEST 25TH STREET, New York, NY",40.7462912,-73.9972153,"(-73.997215299999993, 40.746291200000002)"
8572,"307 WEST 20, New York, NY",40.7438098,-74.0003804,"(-74.000380399999997, 40.743809800000001)"
8573,"342 WEST 21ST STREET, New York, NY",40.7448652,-74.00146009999999,"(-74.001460099999989, 40.7448652)"
8574,"329 WEST 21ST STREET, New York, NY",40.7447542,-74.0007969,"(-74.000796899999997, 40.744754200000003)"
8575,"325 WEST 21 STREET, New York, NY",40.7446575,-74.0006591,"(-74.000659099999993, 40.744657500000002)"
8576,"456 WEST 23RD, New York, NY",40.747226700000006,-74.0036195,"(-74.003619499999999, 40.747226700000006)"
8577,"461 WEST 22ND STREET, New York, NY",40.7467995,-74.0036095,"(-74.003609499999996, 40.746799500000002)"
8578,"250 WEST 21ST, New York, NY",40.743499299999996,-73.99867640000001,"(-73.998676400000008, 40.743499299999996)"
8579,"250 WEST 21ST STREET, New York, NY",40.743499299999996,-73.99867640000001,"(-73.998676400000008, 40.743499299999996)"
8580,"410 WEST 23 STREET, New York, NY",40.7464815,-74.00187199999999,"(-74.001871999999992, 40.746481500000002)"
8581,"155 WEST 15TH, New York, NY",40.7390863,-73.99829140000001,"(-73.998291400000014, 40.739086299999997)"
8582,"161 WEST 15 STREET, New York, NY",40.739337899999995,-73.9987046,"(-73.998704599999996, 40.739337899999995)"
8583,"227 WEST 17TH STREET, New York, NY",40.7411156,-73.99944190000001,"(-73.999441900000008, 40.741115600000001)"
8584,"227 WEST 17TH, New York, NY",40.7411156,-73.99944190000001,"(-73.999441900000008, 40.741115600000001)"
8585,"131 WEST 24TH STREET, New York, NY",40.7443122,-73.99359090000002,"(-73.993590900000015, 40.744312200000003)"
8586,"527 WEST 27TH STREET, New York, NY",40.7511644,-74.0034332,"(-74.003433200000003, 40.7511644)"
8587,"223 WEST 14TH STREET, New York, NY",40.739220399999994,-74.00060090000001,"(-74.000600900000009, 40.739220399999994)"
8588,"521 WEST 23RD STREET, New York, NY",40.7483083,-74.00488409999998,"(-74.004884099999984, 40.748308299999998)"
8589,"522 WEST 29TH, New York, NY",40.7518261,-74.002774,"(-74.002774000000002, 40.751826100000002)"
8590,"445 WEST 19TH, New York, NY",40.745084999999996,-74.004852,"(-74.004852, 40.745084999999996)"
8591,"422 WEST 20 STREET, New York, NY",40.744918,-74.00402690000001,"(-74.004026900000014, 40.744917999999998)"
8592,"455 WEST 20 STREET, New York, NY",40.745590500000006,-74.00433249999999,"(-74.00433249999999, 40.745590500000006)"
8593,"270 WEST 17 STREET, New York, NY",40.7412309,-74.0010072,"(-74.001007200000004, 40.741230899999998)"
8594,"270 WEST 17TH, New York, NY",40.7412309,-74.0010072,"(-74.001007200000004, 40.741230899999998)"
8595,"106 SEVENTH AVENUE, New York, NY",40.7403386,-73.9988194,"(-73.998819400000002, 40.740338600000001)"
8596,"221 WEST 17TH STREET, New York, NY",40.741006,-73.99929499999999,"(-73.999294999999989, 40.741005999999999)"
8597,"210 WEST19TH STREET, New York, NY",40.7417597,-73.99820030000001,"(-73.998200300000008, 40.741759700000003)"
8598,"155 WEST 18 STREET, New York, NY",40.740869,-73.99688,"(-73.996880000000004, 40.740869000000004)"
8599,"121 WEST 19, New York, NY",40.741057,-73.9955827,"(-73.9955827, 40.741056999999998)"
8600,"140-144 WEST 22ND STREET, New York, NY",40.7427833,-73.9950623,"(-73.995062300000001, 40.742783299999999)"
8601,"124 WEST 23RD, New York, NY",40.7430937,-73.993884,"(-73.993883999999994, 40.743093700000003)"
8602,"101 WEST 24, New York, NY",40.7439433,-73.9923513,"(-73.992351299999996, 40.743943299999998)"
8603,"550 WEST 29TH STREET, New York, NY",40.752207299999995,-74.00382990000001,"(-74.003829900000014, 40.752207299999995)"
8604,"358 WEST 23RD STREET, New York, NY",40.746042200000005,-74.00088819999999,"(-74.000888199999991, 40.746042200000005)"
8605,"239 WEST 18TH STREET, New York, NY",40.7420107,-73.9995589,"(-73.999558899999997, 40.742010700000002)"
8606,"410 WEST 24 STREET, New York, NY",40.7471724,-74.0014132,"(-74.001413200000002, 40.747172399999997)"
8607,"470 WEST 24RD STREET, New York, NY",40.74807070000001,-74.0034535,"(-74.003453500000006, 40.748070700000007)"
8608,"300 WEST 23RD ST., New York, NY",40.745240100000004,-73.99894640000001,"(-73.998946400000008, 40.745240100000004)"
8609,"161 WEST 16TH, New York, NY",40.73997070000001,-73.9982931,"(-73.998293099999998, 40.739970700000008)"
8610,"372 BROADWAY, New York, NY",40.71760020000001,-74.0029122,"(-74.002912199999997, 40.717600200000007)"
8611,"83 WALKER STREET, New York, NY",40.7180344,-74.0016459,"(-74.0016459, 40.718034400000001)"
8612,"180 HESTER STREET, New York, NY",40.7179877,-73.997867,"(-73.997866999999999, 40.717987700000002)"
8613,"56 WARREN STREET, New York, NY",40.714919,-74.0091333,"(-74.009133300000002, 40.714919000000002)"
8614,"108 FRANKLIN STREET, New York, NY",40.718684700000004,-74.0058204,"(-74.005820400000005, 40.718684700000004)"
8615,"49-51 CHAMBERS STREET, New York, NY",40.7140282,-74.00509079999999,"(-74.005090799999991, 40.714028200000001)"
8616,"91 LEONARD STREET, New York, NY",40.717223100000005,-74.0045792,"(-74.004579199999995, 40.717223100000005)"
8617,"71 READE, New York, NY",40.714921999999994,-74.0070262,"(-74.007026199999999, 40.714921999999994)"
8618,"4951 CHAMBERS STREET, New York, NY",40.715666299999995,-74.0095631,"(-74.009563099999994, 40.715666299999995)"
8619,"78 LEONARD STREET, New York, NY",40.71733629999999,-74.0052957,"(-74.005295700000005, 40.717336299999992)"
8620,"108 LEONARD STREET, New York, NY",40.7163451,-74.00343769999999,"(-74.003437699999992, 40.716345099999998)"
8621,"109 READE STREET, New York, NY",40.7157375,-74.0085978,"(-74.008597800000004, 40.715737500000003)"
8622,"39 WHITE STREET, New York, NY",40.7185292,-74.0045644,"(-74.004564400000007, 40.718529199999999)"
8623,"428 WEST 46TH STREET, New York, NY",40.761467100000004,-73.99235259999999,"(-73.99235259999999, 40.761467100000004)"
8624,"450 WEST 55 STREET, New York, NY",40.767370299999996,-73.9888568,"(-73.988856799999994, 40.767370299999996)"
8625,"500 WEST 55TH STREET, New York, NY",40.767864200000005,-73.99006159999999,"(-73.99006159999999, 40.767864200000005)"
8626,"451 WEST 48TH, New York, NY",40.763394899999994,-73.99207790000001,"(-73.992077900000012, 40.763394899999994)"
8627,"421 WEST 57 STREET, New York, NY",40.7685428,-73.9865153,"(-73.986515299999994, 40.768542799999999)"
8628,"500 WEST 53RD STREET, New York, NY",40.7666132,-73.99098769999999,"(-73.990987699999991, 40.766613200000002)"
8629,"505 WEST 43RD STREET, New York, NY",40.7606309,-73.9955084,"(-73.995508400000006, 40.760630900000002)"
8630,"113 EAST 2ND STREET, New York, NY",40.7234243,-73.98711829999999,"(-73.987118299999992, 40.723424299999998)"
8631,"64 EAST 7TH STREET, New York, NY",40.7273703,-73.9870777,"(-73.9870777, 40.727370299999997)"
8632,"123 EAST 10TH STREET, New York, NY",40.730407,-73.987735,"(-73.987735000000001, 40.730407)"
8633,"427 EAST 6TH STREET, New York, NY",40.7260897,-73.9848688,"(-73.984868800000001, 40.726089700000003)"
8634,"88 EAST THIRD STREET, New York, NY",40.7245808,-73.9881681,"(-73.988168099999996, 40.724580799999998)"
8635,"216 EAST 12TH STREET, New York, NY",40.7314217,-73.9873302,"(-73.987330200000002, 40.731421699999999)"
8636,"24 2 AVENUE, New York, NY",40.724207899999996,-73.990303,"(-73.990302999999997, 40.724207899999996)"
8637,"24 SECOND AVENUE, New York, NY",40.724207899999996,-73.990303,"(-73.990302999999997, 40.724207899999996)"
8638,"240 EAST 10 STREET, New York, NY",40.7288268,-73.9852597,"(-73.9852597, 40.7288268)"
8639,"15 ST MARKS PLACE, New York, NY",40.729263,-73.988884,"(-73.988883999999999, 40.729263000000003)"
8640,"436 EAST 11TH STREET, New York, NY",40.7285104,-73.9823426,"(-73.982342599999996, 40.728510399999998)"
8641,"193 SECOND AVENUE, New York, NY",40.7312764,-73.986102,"(-73.986102000000002, 40.731276399999999)"
8642,"105 3RD AVENUE, New York, NY",40.732649,-73.98728299999999,"(-73.987282999999991, 40.732649000000002)"
8643,"348 WEST 38 STREET, New York, NY",40.7555132,-73.99378459999998,"(-73.993784599999984, 40.755513200000003)"
8644,"133 WEST 28, New York, NY",40.7468631,-73.9918841,"(-73.991884099999993, 40.746863099999999)"
8645,"50 WEST 29, New York, NY",40.7462935,-73.9896373,"(-73.989637299999998, 40.7462935)"
8646,"36 WEST 35, New York, NY",40.7497074,-73.9859244,"(-73.985924400000002, 40.749707399999998)"
8647,"36 WEST 35TH, New York, NY",40.7497074,-73.9859244,"(-73.985924400000002, 40.749707399999998)"
8648,"315 WEST 36TH STREET, New York, NY",40.754045,-73.9933586,"(-73.993358599999993, 40.754044999999998)"
8649,"1182 BROADWAY, New York, NY",40.7455135,-73.9884488,"(-73.9884488, 40.745513500000001)"
8650,"357 WEST 30TH STREET, New York, NY",40.7507895,-73.9974127,"(-73.997412699999998, 40.750789500000003)"
8651,"99-101 WALL STREET, New York, NY",40.7048062,-74.00728120000001,"(-74.007281200000008, 40.7048062)"
8652,"22 WEST 26 STREET, New York, NY",40.7440082,-73.99009170000001,"(-73.990091700000008, 40.744008200000003)"
8653,"21 EAST 22 STREET, New York, NY",40.7404797,-73.9884715,"(-73.988471500000003, 40.740479700000002)"
8654,"25 WEST 15TH STREET, New York, NY",40.7373842,-73.9943202,"(-73.994320200000004, 40.737384200000001)"
8655,"26 EAST 22ND STREET, New York, NY",40.739891,-73.9882646,"(-73.988264599999994, 40.739891)"
8656,"35 WEST 15TH, New York, NY",40.737495,-73.9947042,"(-73.994704200000001, 40.737495000000003)"
8657,"16 WEST 19TH, New York, NY",40.739461799999994,-73.9925543,"(-73.992554299999995, 40.739461799999994)"
8658,"23 EAST 22 STREET, New York, NY",40.740302299999996,-73.9881731,"(-73.988173099999997, 40.740302299999996)"
8659,"69 5TH AVENUE, New York, NY",40.7360697,-73.9932183,"(-73.993218299999995, 40.736069700000002)"
8660,"127 EAST 26TH STREET, New York, NY",40.7418001,-73.98376999999999,"(-73.983769999999993, 40.741800099999999)"
8661,"217 EAST 17TH STREET, New York, NY",40.7349547,-73.98481650000001,"(-73.984816500000008, 40.734954700000003)"
8662,"219 EAST 17TH STREET, New York, NY",40.734991,-73.98473790000001,"(-73.984737900000013, 40.734991000000001)"
8663,"210 EAST 17 STREET, New York, NY",40.7347431,-73.9852297,"(-73.985229700000005, 40.734743100000003)"
8664,"130 EAST 19TH STREET, New York, NY",40.7365864,-73.98604470000001,"(-73.986044700000008, 40.7365864)"
8665,"131 EAST 19TH STREET, New York, NY",40.736970899999996,-73.985844,"(-73.985844, 40.736970899999996)"
8666,"330 THIRD AVE, New York, NY",40.739748,-73.9827778,"(-73.982777799999994, 40.739747999999999)"
8667,"160 EAST 26 STREET, New York, NY",40.7407858,-73.9823415,"(-73.982341500000004, 40.740785799999998)"
8668,"201 EAST 15 STREET, New York, NY",40.733973399999996,-73.9862509,"(-73.986250900000002, 40.733973399999996)"
8669,"230 EAST 18TH STREET, New York, NY",40.7350631,-73.9842196,"(-73.984219600000003, 40.735063099999998)"
8670,"242 EAST19TH STREET, New York, NY",40.735490000000006,-73.9832385,"(-73.983238499999999, 40.735490000000006)"
8671,"245 EAST 24 STREET, New York, NY",40.7388152,-73.98068520000001,"(-73.980685200000011, 40.738815199999998)"
8672,"215 EAST 24TH, New York, NY",40.739268599999996,-73.98158509999999,"(-73.98158509999999, 40.739268599999996)"
8673,"200 EAST 27TH, New York, NY",40.7409294,-73.9807589,"(-73.980758899999998, 40.740929399999999)"
8674,"200 EAST27TH STREET, New York, NY",40.7409294,-73.9807589,"(-73.980758899999998, 40.740929399999999)"
8675,"220 THIRD AVENUE, New York, NY",40.736311900000004,-73.98519329999999,"(-73.985193299999992, 40.736311900000004)"
8676,"121 EAST 22ND STREET, New York, NY",40.739191,-73.9855783,"(-73.9855783, 40.739190999999998)"
8677,"215 EAST 19TH STREET, New York, NY",40.736135,-73.98403990000001,"(-73.984039900000013, 40.736134999999997)"
8678,"200 EAST 21ST STREET, New York, NY",40.73734,-73.9838176,"(-73.983817599999995, 40.737340000000003)"
8679,"229 EAST 24TH STREET, New York, NY",40.7391119,-73.9812293,"(-73.981229299999995, 40.739111899999997)"
8680,"60 WEST 9TH STREET, New York, NY",40.73383320000001,-73.9986428,"(-73.998642799999999, 40.733833200000007)"
8681,"45 WEST 12TH STREET, New York, NY",40.735535799999994,-73.99619100000001,"(-73.99619100000001, 40.735535799999994)"
8682,"11 WEST 12TH STREET, New York, NY",40.735118,-73.99505,"(-73.995050000000006, 40.735118)"
8683,"37 WEST 11TH STREET, New York, NY",40.734750700000006,-73.99650749999999,"(-73.996507499999993, 40.734750700000006)"
8684,"39 1/2 WASHINGTON SQUARE SOUTH, New York, NY",40.7309271,-73.9992771,"(-73.9992771, 40.730927100000002)"
8685,"62 WEST 11TH STREET, New York, NY",40.7348607,-73.997488,"(-73.997488000000004, 40.734860699999999)"
8686,"64 WEST 11TH, New York, NY",40.734889700000004,-73.9975569,"(-73.997556900000006, 40.734889700000004)"
8687,"11 WEST 11TH STREET, New York, NY",40.734394200000004,-73.9955598,"(-73.995559799999995, 40.734394200000004)"
8688,"48 GREAT JONES STREET, New York, NY",40.726901299999994,-73.99229820000001,"(-73.992298200000008, 40.726901299999994)"
8689,"28 EAST 4TH STREET, New York, NY",40.72738270000001,-73.99244540000001,"(-73.992445400000008, 40.727382700000007)"
8690,"710 BROADWAY, New York, NY",40.728708700000006,-73.99358559999999,"(-73.993585599999989, 40.728708700000006)"
8691,"115 EAST 9TH, New York, NY",40.7303939,-73.9897689,"(-73.989768900000001, 40.730393900000003)"
8692,"43 EAST 10 STREET, New York, NY",40.7323908,-73.99242009999999,"(-73.99242009999999, 40.732390799999997)"
8693,"23 E 10TH STREET, New York, NY",40.732778,-73.9934805,"(-73.993480500000004, 40.732778000000003)"
8694,"77 E 12TH STREET, New York, NY",40.733042700000006,-73.9902582,"(-73.9902582, 40.733042700000006)"
8695,"39 EAST 12, New York, NY",40.7337506,-73.9918005,"(-73.991800499999997, 40.7337506)"
8696,"43 5TH AVENUE, New York, NY",40.734015899999996,-73.99462659999999,"(-73.994626599999989, 40.734015899999996)"
8697,"15 WEST 12, New York, NY",40.7351207,-73.9952384,"(-73.995238400000005, 40.735120700000003)"
8698,"25 WEST 13, New York, NY",40.7361476,-73.9955368,"(-73.995536799999996, 40.736147600000002)"
8699,"25 EAST 4TH STREET, New York, NY",40.7277415,-73.9924838,"(-73.992483800000002, 40.7277415)"
8700,"71 WASHINGTON PLACE, New York, NY",40.7320197,-73.99950799999999,"(-73.999507999999992, 40.732019700000002)"
8701,"80 EAST 10TH STREET, New York, NY",40.7310589,-73.9901095,"(-73.990109500000003, 40.731058900000001)"
8702,"130 EAST 12TH STREET, New York, NY",40.731890500000006,-73.9886089,"(-73.988608900000003, 40.731890500000006)"
8703,"125 EAST 12 STREET, New York, NY",40.732427,-73.9887233,"(-73.988723300000004, 40.732427000000001)"
8704,"108 3 AVENUE, New York, NY",40.732946000000005,-73.98780079999999,"(-73.987800799999988, 40.732946000000005)"
8705,"44 EAST 12, New York, NY",40.7333031,-73.9917774,"(-73.991777400000004, 40.733303100000001)"
8706,"21 EAST 12TH STREET, New York, NY",40.7343349,-73.9928281,"(-73.992828099999997, 40.7343349)"
8707,"34 EAST 13TH STREET, New York, NY",40.734596,-73.99266170000001,"(-73.992661700000014, 40.734596000000003)"
8708,"22 BOND STREET, New York, NY",40.7267203,-73.99372340000001,"(-73.993723400000007, 40.726720299999997)"
8709,"54 BOND STREET, New York, NY",40.7259475,-73.9924179,"(-73.992417900000007, 40.725947499999997)"
8710,"171-173 MACDOUGAL STREET, New York, NY",40.7327164,-73.99856690000001,"(-73.998566900000014, 40.732716400000001)"
8711,"16 MORTON STREET, New York, NY",40.731035399999996,-74.0037316,"(-74.003731599999995, 40.731035399999996)"
8712,"15 COMMERCE STREET, New York, NY",40.7318679,-74.0042251,"(-74.004225099999999, 40.731867899999997)"
8713,"23 CORNELIA STREET, New York, NY",40.7315994,-74.0022625,"(-74.002262500000001, 40.7315994)"
8714,"22 CHRISTOPHER STREET, New York, NY",40.7337672,-74.0007361,"(-74.000736099999997, 40.733767200000003)"
8715,"121 LEROY STREET, New York, NY",40.73054260000001,-74.0079647,"(-74.007964700000002, 40.730542600000007)"
8716,"109 WEST 11TH STREET, New York, NY",40.735771299999996,-73.9986873,"(-73.9986873, 40.735771299999996)"
8717,"208 WEST 11TH STREET, New York, NY",40.7363731,-74.0016198,"(-74.0016198, 40.736373100000002)"
8718,"243 WAVERLY PLACE, New York, NY",40.7367584,-74.00188890000001,"(-74.001888900000012, 40.736758399999999)"
8719,"252 WEST 12 STREET, New York, NY",40.7374559,-74.00272159999999,"(-74.002721599999987, 40.7374559)"
8720,"70 CHARLES STREET, New York, NY",40.734741,-74.0034429,"(-74.003442899999996, 40.734741)"
8721,"66 CHARLES STREET, New York, NY",40.7347606,-74.00331109999999,"(-74.003311099999991, 40.734760600000001)"
8722,"613 HUDSON STREET, New York, NY",40.737775799999994,-74.0058441,"(-74.005844100000004, 40.737775799999994)"
8723,"37 8TH AVENUE, New York, NY",40.7383542,-74.0041254,"(-74.004125400000007, 40.738354200000003)"
