StreetNum,StreetName,AptNum,ZipCode,Beds,Baths
150,WEST 79TH STREET ,1B,10024,1,1
164,WEST 79TH STREET ,2D,10024,2,2
440,WEST END AVENUE ,8C,10024,2,2
473,WEST END AVENUE ,13B,10024,2,2
172,WEST 79TH STREET ,3C,10024,1,1
225,WEST 83RD STREET ,5O,10024,1,1
131,WEST 85TH STREET ,5E,10024,1,1
200,WEST 86TH STREET ,14M,10024,3,2
130,WEST 86TH STREET ,4-C,10024,2,1
215,WEST 78TH STREET ,6,10024,4,3
473,WEST END AVENUE ,8B,10024,2,2
111,WEST 82ND STREET REET,#4A,10024,1,1
164,WEST 79TH STREET ,12D,10024,2,2
204,WEST 78TH STREET ,4B,10024,1,1
470,WEST END AVENUE ,B,10024,2,2
135,WEST 79TH STREET ,2D,10024,1,1
164,WEST 79TH STREET ,11B,10024,2,1
225,WEST 83RD STREET ,4Z,10024,2,2
51,WEST 81ST STREET ,4C,10024,1,1
146,WEST 80TH STREET ,3R,10024,1,1
375,WEST END AVENUE  FRONT,1A,10024,2,2
101,WEST 80TH STREET ,3D,10024,1,1
130,WEST 79TH STREET ,10C,10024,1,1
131,WEST 85TH STREET ,4A,10024,1,1
135,WEST 79TH STREET  PENTHOUSE,AB,10024,2,2
505,WEST END AVENUE ,6AAB,10024,4,3
55,WEST 83RD STREET ,2C,10024,0,1
110,RIVERSIDE DR,12B,10024,3,3
223,WEST 80TH STREET ,8,10024,2,2
171,WEST 79TH STREET ,123,10024,2,1
131,WEST 85TH STREET ,3A,10024,1,1
215,WEST 78TH STREET ,2D,10024,2,1
118,WEST 81ST STREET ,4F,10024,1,1
32,WEST 82ND STREET ,6F,10024,0,1
11,WEST 81ST STREET ,11BC,10024,2,2
257,CENTRAL PARK WEST,10E,10024,2,2
101,WEST 79TH STREET ,19A,10024,2,2
130,WEST 86TH STREET ,10B,10024,2,1
211,CENTRAL PARK WEST,8F,10024,3,3
730,FORT WASHINGTON AVENUE ,5B,10040,3,2
120,CABRINI BLVD,125,10033,0,1
120,BENNETT AVENUE ,2E,10033,0,1
526,WEST 158TH STREET ,63,10032,2,1
611,WEST 156TH STREET ,3,10032,3,2
245,BENNETT AVENUE ,4B,10040,2,1
900,WEST 190TH STREET ,12D,10040,2,1
736,WEST 187TH STREET ,301,10033,3,2
120,CABRINI BLVD,47,10033,1,1
45,OVERLOOK TER,4H,10033,1,1
474,WEST 158TH STREET ,44,10032,2,1
860,WEST 181ST STREET ,57B,10033,0,1
70,HAVEN AVENUE ,1H,10032,2,1
255,CABRINI BLVD,3F,10040,0,1
550,FORT WASHINGTON AVENUE ,1C,10033,2,1
140,CABRINI BLVD,41,10033,1,1
4489,BROADWAY,5C,10040,1,1
804,WEST 180TH STREET ,42,10033,2,1
801,RIVERSIDE DR,6A,10032,2,1
565,WEST 169TH STREET ,6A,10032,1,1
66,OVERLOOK TER,3-O,10040,1,1
790,RIVERSIDE DR,10H,10032,0,1
120,BENNETT AVENUE ,5P,10033,1,1
736,WEST 186TH STREET ,6H,10033,1,1
825,WEST 179TH STREET ,2E,10033,2,2
930,SAINT NICHOLAS AVENUE ,47,10032,2,1
212,BENNETT AVENUE ,4D,10040,1,1
456,WEST 167TH STREET ,2F,10032,1,1
100,OVERLOOK TER,21,10040,2,1
340,HAVEN AVENUE ,2F,10033,1,1
870,WEST 181ST STREET ,7,10033,1,1
69,BENNETT AVENUE ,308,10033,1,1
120,CABRINI BLVD,133,10033,1,1
24-42,BENNETT AVENUE ,41A,10033,1,1
360,CABRINI BLVD,6F,10040,1,1
501,WEST 156TH STREET ,61,10032,2,1
295,BENNETT AVENUE ,5G,10040,1,1
4501,BROADWAY,3H,10040,1,1
4260,BROADWAY,510,10033,3,1
807,RIVERSIDE DR,6A,10032,2,1
736,WEST 186TH STREET ,6F,10033,2,1
807,RIVERSIDE DR,2B,10032,2,1
4260,BROADWAY,600,10033,2,1
689,FORT WASHINGTON AVENUE ,4L,10040,1,1
730,FORT WASHINGTON AVENUE ,3H,10040,2,2
70,HAVEN AVENUE ,4I,10032,1,1
330,HAVEN AVENUE ,5E,10033,1,1
515,EDGECOMBE AVENUE ,1,10032,1,1
140,CABRINI BLVD,85,10033,0,1
870,WEST 181ST STREET ,28,10033,1,1
930,SAINT NICHOLAS AVENUE ,48,10032,4,1
478,WEST 158TH STREET ,24,10032,2,1
779,RIVERSIDE DR,A33,10032,1,1
860,WEST 181ST STREET ,5,10033,1,1
96,ARDEN STREET ,3C,10040,0,1
512,WEST 156TH STREET ,22,10032,3,1
512,WEST 156TH STREET ,51,10032,3,1
539,WEST 160TH STREET ,5A,10032,2,1
523,WEST 156TH STREET ,3D,10032,1,1
564,WEST 189TH STREET ,1D,10040,1,1
565,WEST 159TH STREET,,10032,6,2
360,CABRINI BLVD,7G,10040,2,2
512,WEST 156TH STREET ,43,10032,3,1
360,CABRINI BLVD,5A,10040,1,1
4501,BROADWAY,4A,10040,1,1
4,BOGARDUS PL,6F,10040,1,1
273,BENNETT AVENUE ,7G,10040,2,1
14,SYLVAN,TER,10032,3,3
736,WEST 186TH STREET ,6D,10033,3,2
875,WEST 181ST STREET ,RSD,10033,2,2
555,WEST 183RD STREET,,10033,8,4
944,SAINT NICHOLAS AVENUE,,10032,5,4
801,RIVERSIDE DR,3G,10032,2,1
4501,BROADWAY,7G,10040,2,1
900,WEST 190TH STREET ,6N,10040,2,1
544,WEST 157TH STREET ,23,10032,3,1
24,BENNETT AVENUE ,46A,10033,3,2
825,WEST 179TH STREET ,1A,10033,2,1
544,WEST 157TH STREET ,23,10032,3,2
720,WEST 173RD STREET ,41,10032,3,1
720,FORT WASHINGTON AVENUE ,2E,10040,2,1
550,FORT WASHINGTON AVENUE ,2D,10033,2,1
720,FORT WASHINGTON AVENUE ,2L,10040,2,2
225,BENNETT AVENUE ,6T,10040,1,1
200,PINEHURST AVENUE ,2E,10033,1,1
245,BENNETT AVENUE ,7C,10040,1,1
900,WEST 190TH STREET ,3N,10040,2,1
143,BENNETT AVENUE ,2J,10040,1,1
790,RIVERSIDE DR,12K,10032,2,1
286,WADSWORTH AVENUE,,10040,5,2
605,WEST 187TH STREET,,10033,7,2
427,WEST 162ND STREET,,10032,6,4
47,FORT WASHINGTON AVENUE ,67,10032,3,2
359,FORT WASHINGTON AVENUE ,5E,10033,2,1
15,FORT WASHINGTON AVENUE ,4B,10032,3,1
100,BENNETT AVENUE ,3C,10033,1,1
353,FORT WASHINGTON AVENUE ,1E,10033,3,1
160,WADSWORTH AVENUE ,508,10033,4,1
70,HAVEN AVENUE ,4H,10032,2,1
854,WEST 181ST STREET ,3E,10033,1,1
24-42,BENNETT AVENUE ,42B,10033,1,1
180,CABRINI BLVD,115,10033,0,1
259,BENNETT AVENUE ,#1A,10040,1,1
474,WEST 158TH STREET ,22,10032,2,1
1825,RIVERSIDE DR,6G,10034,1,1
501,,#1,10032,2,1
447,FORT WASHINGTON AVENUE ,41,10033,2,1
245,BENNETT AVENUE ,5G,10040,2,1
295,BENNETT AVENUE ,4C,10040,0,1
4,BOGARDUS PL,2A,10040,3,1
812,RIVERSIDE DR,44,10032,2,1
421,WEST 162ND STREET ,5F,10032,2,1
295,BENNETT AVENUE ,2D,10040,1,1
736,WEST 186TH STREET ,7B,10033,1,1
263,BENNETT AVENUE ,3G,10040,2,1
630,WEST 158TH STREET,,10032,5,3
736,WEST 187TH STREET ,509,10033,3,2
715,WEST 180TH STREET ,52,10033,3,1
801,RIVERSIDE DR,4E,10032,2,1
566,WEST 159TH STREET ,51,10032,2,1
30,BOGARDUS PL,4G,10040,1,1
120,CABRINI BLVD,19,10033,3,2
804,WEST 180TH STREET ,37,10033,1,1
900,WEST 190TH STREET ,11M,10040,1,1
456,WEST 167TH STREET ,6E,10032,2,2
870,RIVERSIDE,#5G,10032,4,2
720,WEST 173RD STREET ,49,10032,1,1
513,WEST 157TH STREET ,10032,10032,2,1
860,WEST 181ST STREET ,45,10033,1,1
1803,RIVERSIDE DR,3L,10034,1,1
501,WEST 156TH STREET ,1,10032,2,1
66,OVERLOOK TER,2K,10040,2,1
900,WEST 190TH STREET ,11D,10040,2,1
116,PINEHURST AVENUE ,T43,10033,2,1
330,HAVEN AVENUE ,6C,10033,2,1
340,HAVEN AVENUE ,6N,10033,1,1
456,WEST 167TH STREET ,7E,10032,2,1
153,BENNETT AVENUE ,3G,10040,1,1
875,WEST 181ST STREET ,5N,10033,1,1
448,WEST 167TH STREET ,4E,10032,2,1
790,RIVERSIDE DR,11R,10032,2,1
30,BOGARDUS PL,2D,10040,1,1
900,WEST 190TH STREET ,14H,10040,2,1
116,PINEHURST AVENUE ,B12,10033,1,1
105,BENNETT AVENUE ,46B,10033,2,2
825,WEST 179TH STREET ,1E,10033,2,1
340,HAVEN AVENUE ,4R,10033,0,1
587,FORT WASHINGTON AVENUE ,8B,10033,1,1
200,CABRINI BLVD,19,10033,2,2
825,WEST 179TH STREET ,4-E,10033,2,1
880,WEST 181ST STREET ,1C,10033,2,1
568,WEST 171ST STREET ,4W,10032,3,1
565,WEST 169TH STREET ,5B,10032,2,1
720,FORT WASHINGTON AVENUE ,5Y,10040,1,1
562,WEST 161ST STREET,,10032,5,5
30,BOGARDUS PL,5G,10040,1,1
2360,AMSTERDAM AVENUE ,4B,10033,1,1
854,WEST 181ST STREET ,5D,10033,1,1
900,WEST 190TH STREET ,8N,10040,2,1
16,CHITTENDEN AVENUE,,10033,6,3
160,WADSWORTH AVENUE ,208,10033,1,1
720,FORT WASHINGTON AVENUE ,5G,10040,1,1
1993,AMSTERDAM AVENUE ,33,10032,3,1
4260,BROADWAY,200,10033,2,2
120,BENNETT AVENUE ,1H,10033,0,1
70,HAVEN AVENUE ,6A,10032,1,1
544,WEST 157TH STREET ,71,10032,2,1
467,WEST 163RD STREET ,2,10032,3,2
105,BENNETT AVENUE ,53A,10033,2,1
100,OVERLOOK TER,29,10040,1,1
295,BENNETT AVENUE ,6D,10040,1,1
140,CABRINI BLVD,7,10033,2,1
565,WEST 169TH STREET ,2C,10032,3,1
66,OVERLOOK TER,8P,10040,1,1
120,CABRINI BLVD,46,10033,3,2
860,WEST 181ST STREET ,37B,10033,0,1
116,PINEHURST AVENUE ,J24,10033,2,1
153,BENNETT AVENUE ,3H,10040,0,1
4523,BROADWAY,7D,10040,1,1
105,BENNETT AVENUE ,66B,10033,2,2
116,PINEHURST AVENUE ,F45,10033,1,1
66,OVERLOOK TER,3E,10040,3,2
4260,BROADWAY,509,10033,2,1
4260,BROADWAY,606,10033,3,2
478,WEST 158TH STREET ,55,10032,2,1
801,RIVERSIDE DR,3A,10032,2,1
5,PINEHURST AVENUE ,5A,10033,5,1
371,FORT WASHINGTON AVENUE ,5F,10033,2,1
875,WEST 181ST STREET ,4B,10033,2,1
4523,BROADWAY,8A,10040,1,1
620,WEST 182ND STREET ,4B,10033,3,1
4260,BROADWAY,203,10033,3,1
611,WEST 156TH STREET ,63,10032,3,1
544,WEST 157TH STREET ,51,10032,2,1
14,BOGARDUS PL,2T,10040,2,1
1825,RIVERSIDE DR,3D,10034,2,1
720,FORT WASHINGTON AVENUE ,3W,10040,3,2
66,OVERLOOK TER,2N,10040,2,1
4501,BROADWAY,7A,10040,1,1
918-920,SAINT,NICHOLAS,10032,9,6
712,WEST 175TH STREET ,2C,10033,1,1
2360,AMSTERDAM AVENUE ,5E,10033,2,1
930,SAINT NICHOLAS AVENUE ,54,10032,3,1
245,BENNETT AVENUE ,5B,10040,2,1
37,NAGLE AVENUE ,4B,10040,1,1
116,PINEHURST AVENUE ,M11,10033,2,1
689,FORT WASHINGTON AVENUE  PENTHOUSE,3,10040,2,1
180,CABRINI BLVD,87,10033,1,1
689,FORT WASHINGTON AVENUE ,5H,10040,1,1
350,CABRINI BLVD,2A,10040,1,1
115,CABRINI BLVD,C1,10033,1,1
870,RIVERSIDE DR,5E,10032,2,1
870,WEST 181ST STREET ,24,10033,1,1
730,FORT WASHINGTON AVENUE ,5G,10040,2,1
730,FORT WASHINGTON AVENUE ,2E,10040,2,1
689,FORT WASHINGTON AVENUE ,4B,10040,1,1
70,HAVEN AVENUE ,6C,10032,3,1
521,WEST 156TH STREET ,3E,10032,1,1
350,CABRINI BLVD,6E,10040,1,1
712,WEST 175TH STREET ,3A,10033,1,1
295,BENNETT AVENUE ,5F,10040,2,1
330,HAVEN AVENUE ,2N,10033,1,1
245,BENNETT AVENUE ,1A,10040,2,1
180,CABRINI BLVD,31,10033,3,2
340,HAVEN AVENUE ,4K,10033,1,1
350,CABRINI BLVD,5K,10040,2,2
350,CABRINI BLVD,6-K,10040,2,2
330,HAVEN AVENUE ,6B,10033,1,1
273,BENNETT AVENUE ,4A,10040,1,1
446,167TH,#8D,10032,1,1
273,BENNETT AVENUE ,6H,10040,0,1
116,PINEHURST AVENUE ,H21,10033,2,1
17,CHITTENDEN AVENUE ,6D,10033,1,1
900,WEST 190TH STREET ,7D,10040,2,1
259,BENNETT AVENUE ,3E,10040,0,1
502,WEST 168TH STREET,,10032,5,5
736,WEST 187TH STREET ,503,10033,3,2
834,RIVERSIDE DR,1D,10032,0,1
160,CABRINI BLVD,121,10033,2,2
4260,BROADWAY,306,10033,3,1
4523,BROADWAY,8C,10040,2,1
467,WEST 163RD STREET ,6,10032,3,2
801,RIVERSIDE DR,5C,10032,1,1
245,BENNETT AVENUE ,5H,10040,1,1
203,CABRINI,BLVD,10033,5,4
4523,BROADWAY,3C,10040,2,1
100,BENNETT AVENUE ,1DE,10033,4,3
47,FORT WASHINGTON AVENUE ,24,10032,4,2
801,RIVERSIDE DR,6D,10032,3,2
1825,RIVERSIDE DR,3A,10034,2,1
269,BENNETT AVENUE ,8C,10040,2,1
330,HAVEN AVENUE ,5P,10033,1,1
1989,AMSTERDAM AVENUE ,53,10032,3,1
200,CABRINI BLVD,27,10033,1,1
870,RIVERSIDE DR,5-G,10032,4,2
720,FORT WASHINGTON AVENUE ,5K,10040,3,2
720,FORT WASHINGTON AVENUE ,1N,10040,1,1
447,FORT WASHINGTON AVENUE ,34,10033,2,1
730,FORT WASHINGTON AVENUE ,5L,10040,2,1
720,FORT WASHINGTON AVENUE ,2W,10040,3,2
330,HAVEN AVENUE ,6A,10033,1,1
730,FORT WASHINGTON AVENUE ,5M,10040,3,2
474,WEST 158TH STREET ,53,10032,2,1
447,FORT WASHINGTON AVENUE ,21,10033,2,1
730,FORT WASHINGTON AVENUE ,4L,10040,2,1
880,WEST 181ST STREET ,5G,10033,0,1
736,WEST 186TH STREET ,4B,10033,1,1
360,CABRINI BLVD,2K,10040,1,1
930,SAINT NICHOLAS AVENUE ,55,10032,3,1
96,ARDEN STREET ,2G,10040,2,1
295,BENNETT AVENUE ,1B,10040,0,1
870,RIVERSIDE DR,4A,10032,4,2
273,BENNETT AVENUE ,4G,10040,2,1
100,OVERLOOK TER,82,10040,1,1
447,FORT WASHINGTON AVENUE ,26,10033,1,1
105,BENNETT AVENUE ,32A,10033,2,1
752,WEST 178TH STREET ,4B,10033,3,2
565,WEST 169TH STREET ,3C,10032,3,1
180,CABRINI BLVD,84,10033,2,1
708,WEST 192ND STREET ,2L,10040,1,1
456,WEST 167TH STREET ,7A,10032,2,2
350,CABRINI BLVD,1A,10040,2,1
25,CHITTENDEN AVENUE ,3C,10033,1,1
353,FORT WASHINGTON AVENUE ,3B,10033,2,1
720,FORT WASHINGTON AVENUE ,4T,10040,2,1
720,FORT WASHINGTON AVENUE ,1L,10040,2,2
11,SYLVAN,TER,10032,2,2
566,WEST 159TH STREET ,2,10032,2,1
900,WEST 190TH STREET ,2R,10040,2,1
250,CABRINI BLVD,8H,10033,3,2
880,WEST 181ST STREET ,6E,10033,2,1
120,CABRINI BLVD,17,10033,1,1
4523,BROADWAY,4F,10040,1,1
360,CABRINI BLVD,3J,10040,0,1
689,FORT WASHINGTON AVENUE ,5M,10040,1,1
900,WEST 190TH STREET ,16A,10040,0,1
120,CABRINI BLVD,86/87,10033,4,4
37,NAGLE AVENUE ,6B,10040,1,1
779,RIVERSIDE DR,C52,10032,2,1
250,CABRINI BLVD,8C,10033,2,1
720,FORT WASHINGTON AVENUE ,B,10040,2,2
180,CABRINI BLVD,36,10033,3,2
860,WEST 181ST STREET ,31,10033,3,2
100,OVERLOOK TER,222,10040,1,1
116,PINEHURST AVENUE ,A61,10033,2,1
611,WEST 156TH STREET ,33,10032,3,1
371,FORT WASHINGTON AVENUE ,2F,10033,2,1
245,BENNETT AVENUE ,4C,10040,1,1
779,RIVERSIDE DR,B61,10032,1,1
779,RIVERSIDE DR,C22,10032,2,1
779,RIVERSIDE DR,A32,10032,3,2
779,RIVERSIDE DR,C41,10032,2,1
779,RIVERSIDE DR,B15,10032,1,1
779,RIVERSIDE DR,B20,10032,1,1
779,RIVERSIDE DR,C11,10032,1,1
779,RIVERSIDE DR,A53,10032,1,1
779,RIVERSIDE DR,C51,10032,2,1
779,RIVERSIDE DR,B41,10032,1,1
779,RIVERSIDE DR,B23,10032,1,1
779,RIVERSIDE DR,B33,10032,1,1
779,RIVERSIDE DR,A40,10032,3,2
779,RIVERSIDE DR,C34,10032,1,1
779,RIVERSIDE DR,A31,10032,2,1
779,RIVERSIDE DR,A63,10032,1,1
779,RIVERSIDE DR,A20,10032,3,2
779,RIVERSIDE DR,B53,10032,1,1
779,RIVERSIDE DR,C50,10032,1,1
779,RIVERSIDE DR,C21,10032,1,1
779,RIVERSIDE DR,B22,10032,1,1
779,RIVERSIDE DR,A51,10032,2,1
779,RIVERSIDE DR,B34,10032,1,1
779,RIVERSIDE DR,A43,10032,1,1
779,RIVERSIDE DR,C30,10032,1,1
779,RIVERSIDE DR,C61,10032,1,1
779,RIVERSIDE DR,B60,10032,1,1
779,RIVERSIDE DR,B30,10032,1,1
779,RIVERSIDE DR,B24,10032,1,1
779,RIVERSIDE DR,B35,10032,1,1
779,RIVERSIDE DR,B52,10032,1,1
779,RIVERSIDE DR,B64,10032,1,1
779,RIVERSIDE DR,A12,10032,3,2
779,RIVERSIDE DR,A52,10032,3,2
779,RIVERSIDE DR,A62,10032,3,2
779,RIVERSIDE DR,C33,10032,3,2
779,RIVERSIDE DR,B12,10032,1,1
779,RIVERSIDE DR,C53,10032,3,2
779,RIVERSIDE DR,A50,10032,3,2
779,RIVERSIDE DR,C15,10032,1,1
779,RIVERSIDE DR,C32,10032,2,1
779,RIVERSIDE DR,B63,10032,1,1
779,RIVERSIDE DR,C24,10032,1,1
779,RIVERSIDE DR,C43,10032,3,2
250,CABRINI,BLVD,10033,1,1
900,WEST 190TH STREET ,6F,10040,2,1
159-34,RIVERSIDE DR WEST,7B,10032,2,2
70,HAVEN AVENUE ,3C,10032,3,1
689,FORT WASHINGTON AVENUE ,5J,10040,1,1
15818,RIVERSIDE DR WEST,7J,10032,2,1
656,WEST 170TH STREET,,10032,5,2
66,OVERLOOK TER,4A,10040,1,1
120,BENNETT AVENUE ,5C,10033,1,1
105,BENNETT AVENUE ,24A,10033,2,1
60,THAYER STREET ,6G,10040,1,1
790,RIVERSIDE DR,2C,10032,2,1
66,OVERLOOK TER,1A,10040,1,1
159-00,RIVERSIDE,#3D,10032,2,1
273,BENNETT AVENUE ,6G,10040,2,1
96,ARDEN STREET ,2C,10040,0,1
736,WEST 187TH STREET ,303,10033,3,2
45-53,CABRINI BLVD,2G,10033,3,1
456,WEST 167TH STREET ,7D,10032,2,2
731,WEST 183RD STREET ,5L,10033,2,1
4489,BROADWAY,6C,10040,1,1
24,BENNETT AVENUE ,62B,10033,1,1
140,CABRINI BLVD,103,10033,1,1
100,OVERLOOK TER,313,10040,2,1
552,WEST 161ST STREET,,10032,8,8
66,OVERLOOK TER,6G,10040,0,1
259,BENNETT AVENUE ,2B,10040,1,1
100,OVERLOOK TER,514,10040,1,1
708,WEST 192ND STREET ,4C,10040,0,1
350,CABRINI BLVD,3E,10040,2,1
544,WEST 157TH STREET ,21,10032,2,1
712,WEST 175TH STREET ,3H,10033,1,1
930,SAINT NICHOLAS AVENUE ,56,10032,2,1
160,WADSWORTH AVENUE ,207,10033,3,1
835,RIVERSIDE DR,6A,10032,1,1
720,FORT WASHINGTON AVENUE ,2X,10040,3,1
875,WEST 181ST STREET ,2G,10033,1,1
447,FORT WASHINGTON AVENUE ,23,10033,3,1
273,BENNETT AVENUE ,8G,10040,2,1
900,WEST 190TH STREET ,12O,10040,3,2
550,FORT WASHINGTON AVENUE ,3B,10033,1,1
200,PINEHURST AVENUE ,6AB,10033,2,2
790,RIVERSIDE DR,3A,10032,3,2
120,BENNETT AVENUE ,6P,10033,1,1
875,WEST 181ST STREET ,6J,10033,3,1
140,CABRINI BLVD,72,10033,1,1
409,EDGECOMBE AVENUE ,13C,10031,1,1
930,SAINT NICHOLAS AVENUE ,7,10032,2,1
100,OVERLOOK TER,52,10040,1,1
689,FORT WASHINGTON AVENUE ,4K,10040,1,1
912,SAINT NICHOLAS AVENUE,,10032,1,3
930,SAINT NICHOLAS AVENUE ,57,10032,2,1
800,RIVERSIDE DR,4H,10032,3,1
30,BOGARDUS PL,5B,10040,1,1
360,CABRINI BLVD,6A,10040,1,1
371,FORT WASHINGTON AVENUE ,4F,10033,2,1
544,WEST 157TH STREET ,2,10032,3,2
1993,AMSTERDAM AVENUE ,53,10032,3,1
733,WEST 183RD STREET ,3H,10033,1,1
730,FORT WASHINGTON AVENUE ,4E,10040,2,1
24,BENNETT AVENUE ,2B,10033,1,1
875,WEST 181ST STREET ,5H,10033,1,1
835,RIVERSIDE DR,2E,10032,2,1
930,SAINT NICHOLAS AVENUE ,1A,10032,2,1
116,PINEHURST AVENUE ,S2,10033,1,1
116,PINEHURST AVENUE ,G-31,10033,2,1
689,FORT WASHINGTON AVENUE ,3J,10040,1,1
45,OVERLOOK TER,7D,10033,0,1
153,BENNETT AVENUE ,6G,10040,1,1
800,RIVERSIDE DR,3A,10032,3,2
66,OVERLOOK TER,1B,10040,3,2
900,WEST 190TH STREET ,4A,10040,1,1
225,BENNETT AVENUE ,4L,10040,1,1
330,HAVEN AVENUE ,5K,10033,1,1
4,BOGARDUS PL,3F,10040,1,1
96,ARDEN STREET ,4H,10040,0,1
255,CABRINI,#6H,10041,3,2
720,FORT WASHINGTON AVENUE ,4J,10040,2,1
515,WEST 157TH STREET ,3D,10032,2,1
25,CHITTENDEN AVENUE ,5B,10033,2,1
870,RIVERSIDE DR,5B,10032,2,1
930,SAINT NICHOLAS AVENUE ,68,10032,3,1
259,BENNETT AVENUE ,6D,10040,1,1
708,WEST 192ND STREET ,4L,10040,1,1
730,FORT WASHINGTON AVENUE ,6M,10040,3,2
720,FORT WASHINGTON AVENUE ,1M,10040,0,1
100,BENNETT AVENUE ,4A,10033,2,2
116,PINEHURST AVENUE ,H13,10033,1,1
359,FORT WASHINGTON AVENUE ,4F,10033,3,1
116,PINEHURST AVENUE ,C52,10033,2,1
250,CABRINI BLVD,4G,10033,1,1
825,WEST 179TH STREET ,3E,10033,2,1
720,FORT WASHINGTON AVENUE ,4R,10040,1,1
340,HAVEN AVENUE ,4D,10033,1,1
330,HAVEN AVENUE ,3H,10033,1,1
120,BENNETT AVENUE ,5L,10033,2,1
930,SAINT NICHOLAS AVENUE ,4,10032,3,1
900,WEST 190TH STREET ,7N,10040,2,1
720,WEST 173RD STREET ,46,10032,2,1
19,SYLVAN,TER,10032,4,2
515,WEST 173RD STREET ,4F,10032,1,1
720,FORT WASHINGTON AVENUE ,3S,10040,2,2
804,WEST 180TH STREET ,41,10033,3,1
2360,AMSTERDAM AVENUE ,3C,10033,2,2
790,RIVERSIDE DR,2LX,10032,2,1
565,WEST 169TH STREET ,3F,10032,3,2
100,BENNETT AVENUE ,2C,10033,1,1
350,CABRINI BLVD,1H,10040,1,1
880,WEST 181ST STREET ,4E,10033,2,1
720,FORT WASHINGTON AVENUE ,5E,10040,2,1
31,NAGLE AVENUE ,6K,10040,2,1
835,RIVERSIDE DR,3E,10032,2,1
273,BENNETT AVENUE ,3H,10040,0,1
720,FORT WASHINGTON AVENUE ,5W,10040,3,2
295,BENNETT AVENUE ,3D,10040,1,1
340,HAVEN AVENUE ,2B,10033,2,1
720,FORT WASHINGTON AVENUE,,10040,1,1
720,WEST 173RD STREET ,C,10032,2,1
360,CABRINI BLVD,3M,10040,2,2
273,BENNETT AVENUE NUE,#3H,10033,1,1
720,FORT WASHINGTON AVENUE ,2N,10040,1,1
100,BENNETT AVENUE ,6C,10033,1,1
330,HAVEN AVENUE ,3G,10033,2,1
24,BENNETT AVENUE ,53B,10033,1,1
4501,BROADWAY,7H,10040,1,1
804,WEST 180TH STREET ,23,10033,2,1
96,ARDEN STREET ,5D,10040,2,2
825,WEST 179TH STREET ,5C,10033,3,1
720,FORT WASHINGTON AVENUE ,5R,10040,1,1
340,HAVEN AVENUE ,4E,10033,1,1
708,WEST 192ND STREET ,5T,10040,1,1
551,WEST 160TH STREET ,5A,10032,3,1
100,OVERLOOK TER,212,10040,2,1
880,WEST 181ST STREET ,1J,10033,1,1
730,FORT WASHINGTON AVENUE ,6C,10040,2,1
546,WEST 188TH STREET,,10040,4,4
870,WEST 181ST STREET ,38,10033,1,1
24,BENNETT AVENUE ,62A,10033,2,1
225,BENNETT AVENUE ,5T,10040,1,1
360,CABRINI BLVD,8D,10040,1,1
116,PINEHURST AVENUE ,K13,10033,2,1
100,OVERLOOK TER,511,10040,2,1
456,WEST 167TH STREET ,6D,10032,2,2
860,WEST 181ST STREET ,69,10033,1,1
515,EDGECOMBE AVENUE ,33,10032,1,1
156-08,RIVERSIDE,#4J,10032,1,1
15608,RIVERSIDE DR WEST,4J,10032,1,1
720,WEST 173RD STREET ,5,10032,1,1
340,HAVEN AVENUE ,6P,10033,2,1
790,RIVERSIDE DR,2I,10032,1,1
4489,BROADWAY,4F,10040,1,1
116,PINEHURST AVENUE ,J-43,10033,2,1
870,WEST 181ST STREET ,37,10033,2,1
835,RIVERSIDE DR,1J,10032,3,2
551,WEST 160TH STREET ,4C,10032,2,1
340,HAVEN AVENUE ,3R,10033,0,1
2,HORATIO STREET ,3G,10014,2,2
96,PERRY STREET ,B13C,10014,0,1
323,WEST 11TH STREET ,3E,10014,1,1
14,HORATIO STREET ,6H,10014,2,2
2,EAST 12TH STREET ,6,10003,1,1
173,PERRY STREET ,11N,10014,2,2
421,HUDSON STREET ,620,10014,3,3
304,WEST 10TH STREET ,4B,10014,0,1
332,WEST 11TH STREET,,10014,6,7
218,WEST 14TH STREET ,7W,10011,1,1
5,WEEHAWKEN STREET ,1A,10014,0,1
87,BARROW STREET ,5F,10014,1,1
27,BANK STREET,,10014,6,5
87,BARROW STREET ,B6H,10014,1,1
421,HUDSON STREET ,710,10014,1,2
204,WEST 10TH STREET ,19,10014,2,2
61,JANE STREET ,5J,10014,2,2
99,BANK STREET ,6P,10014,0,1
354,WEST 12TH STREET ,1C,10014,0,1
95,BARROW STREET,,10014,3,3
2,HORATIO STREET ,3R,10014,1,1
25,CHARLES STREET ,2B,10014,2,1
86,CHRISTOPHER STREET,,10014,6,4
299,WEST 12TH STREET ,11D,10014,2,2
385,WEST 12TH STREET ,TH2,10014,4,4
715,WASHINGTON STREET ,4,10014,0,1
495,WEST STREET ,5,10014,2,3
10,BETHUNE STREET ,2A,10014,0,1
366,WEST 11TH STREET ,10A,10014,1,1
130,JANE STREET ,4K,10014,1,1
211,WEST 10TH STREET ,4B,10014,2,1
78,CHARLES STREET ,5R,10014,1,1
350,BLEECKER STREET ,LA,10014,0,1
421,HUDSON STREET ,623,10014,4,4
1,MORTON SQ,11DE,10014,3,3
712,WASHINGTON STREET ,2A,10014,2,1
323,WEST 11TH STREET ,4R,10014,1,1
111,BARROW STREET ,7E,10014,1,2
130,JANE STREET ,1D,10014,1,1
