Address,latitude,longitude
"424 WEST 49TH STREET, New York, NY",40.7630902,-73.9907464
"534 WEST 42ND STREET, New York, NY",40.7600156,-73.9970803
"529 WEST 42ND STREET, New York, NY",40.7604875,-73.996837
"436 EAST 13TH STREET, New York, NY",40.7298549,-73.98176
"421/2 ST MARKS PLACE, New York, NY",40.7293427,-73.9897911
"87 ST. MARKS PLACE, New York, NY",40.7276196,-73.9848906
"50 EAST 1ST STREET, New York, NY",40.7239267,-73.9895454
"54 EAST 1ST STREET, New York, NY",40.7238926,-73.9893733
"88 EAST 3RD STREET, New York, NY",40.7245808,-73.9881681
"71 EAST 3RD STREET, New York, NY",40.7252908,-73.9884933
"120 2ND AVENUE, New York, NY",40.7280398,-73.9877157
"120 SECOND AVENUE, New York, NY",40.7280398,-73.9877157
"321 EAST 12TH STREET, New York, NY",40.7307214,-73.9849122
"315 EAST 12 STREET, New York, NY",40.7307404,-73.9849785
"309 EAST 12TH STREET, New York, NY",40.730953,-73.985168
"32 EAST 2ND STREET, New York, NY",40.72523,-73.9905144
"224 EAST 11TH STREET, New York, NY",40.7306504,-73.9875766
"115 EAST 10TH STREET, New York, NY",40.730539,-73.988049
"111 EAST 10TH STREET, New York, NY",40.7305535,-73.9882054
"117 EAST 10TH STREET, New York, NY",40.730411,-73.988031
"119 EAST 10TH STREET, New York, NY",40.7304059,-73.987996
"228 EAST 13TH STREET, New York, NY",40.7320044,-73.9866071
"62 EAST 3RD STREET, New York, NY",40.7250757,-73.9890795
"51 ST MARKS PLACE, New York, NY",40.7283993,-73.98665
"122 EAST 10TH STREET, New York, NY",40.7301811,-73.9881107
"222 EAST 11TH STREET, New York, NY",40.730676,-73.987674
"141 EAST 3RD STREET, New York, NY",40.7239215,-73.9855509
"141 EAST THIRD STREET, New York, NY",40.7239215,-73.9855509
"172 EAST 4TH STREET, New York, NY",40.7239677,-73.9853445
"38 EAST 1ST STREET, New York, NY",40.724234,-73.989894
"170 SECOND AVENUE, New York, NY",40.7300673,-73.986069
"170 2 AVENUE, New York, NY",40.7300673,-73.986069
"170 2ND AVENUE, New York, NY",40.7300673,-73.986069
"232 EAST 6TH STREET, New York, NY",40.7275238,-73.9893159
"103 EAST 10TH STREET, New York, NY",40.7307206,-73.9884436
"226-230 EAST 12TH STREET, New York, NY",40.7311941,-73.9869336
"226 EAST 12TH STREET, New York, NY",40.7313463,-73.9868635
"226-230 EAST 12TH, New York, NY",40.7311941,-73.9869336
"212 EAST 13TH STREET, New York, NY",40.7321749,-73.9871912
"217 EAST 5TH STREET, New York, NY",40.7274228,-73.9902271
"407 EAST 12TH STREET, New York, NY",40.7298937,-73.9828471
"224 1 AVENUE, New York, NY",40.7308419,-73.9826108
"224 FIRST AVENUE, New York, NY",40.7308419,-73.9826108
"421 EAST 13TH STREET, New York, NY",40.730308,-73.981605
"400 EAST 14TH STREET, New York, NY",40.7310871,-73.9824392
"425 EAST 13TH STREET, New York, NY",40.730371,-73.9818968
"62 EAST 1ST STREET, New York, NY",40.7238164,-73.9890404
"72-74 EAST 3RD STREET, New York, NY",40.724866,-73.98877
"72 EAST 3RD STREET, New York, NY",40.724866,-73.98877
"240 EAST 10TH STREET, New York, NY",40.7288268,-73.9852597
"311 EAST 11TH STREET, New York, NY",40.730151,-73.9853519
"52 EAST 4TH STREET, New York, NY",40.72665,-73.991114
"63 COOPER SQUARE, New York, NY",40.7290645,-73.9899057
"133 SECOND AVENUE, New York, NY",40.7288305,-73.9878503
"216 EAST 14TH STREET, New York, NY",40.7327835,-73.9866134
"123 3 AVENUE, New York, NY",40.7329562,-73.9869462
"211 EAST 13TH STREET, New York, NY",40.732446,-73.98682
"123 THIRD AVENUE, New York, NY",40.7329562,-73.9869462
"203 EAST 13TH STREET, New York, NY",40.7325723,-73.9873021
"206 1 AVENUE, New York, NY",40.7302045,-73.9830652
"219 EAST 12TH STREET, New York, NY",40.7316704,-73.9869744
"217 SECOND AVENUE, New York, NY",40.7320159,-73.9855574
"55 THIRD AVENUE, New York, NY",40.731068,-73.9884998
"102 1 AVENUE, New York, NY",40.7265041,-73.9858036
"99 EAST 4TH STREET, New York, NY",40.7260455,-73.9885583
"125 EAST 4TH STREET, New York, NY",40.7256159,-73.9875712
"83 1 AVENUE, New York, NY",40.7259971,-73.9868068
"24 EAST 7TH STREET, New York, NY",40.7283766,-73.9893415
"193 2ND AVENUE, New York, NY",40.7312764,-73.986102
"193 2 AVENUE, New York, NY",40.7312764,-73.986102
"111 3RD AVENUE, New York, NY",40.7327805,-73.9872467
"111 THIRD AVENUE, New York, NY",40.7327805,-73.9872467
"105 3 AVENUE, New York, NY",40.732649,-73.987283
"105 THIRD AVENUE, New York, NY",40.732649,-73.987283
"348 WEST 36TH STREET, New York, NY",40.7541034,-73.9945162
"360 WEST 36TH STREET, New York, NY",40.7542588,-73.9948722
"361 WEST 36TH STREET, New York, NY",40.7545765,-73.9947428
"335 WEST 38TH STREET, New York, NY",40.7556572,-73.9931523
"131 WEST 28TH STREET, New York, NY",40.7469047,-73.9918686
"133 WEST 28TH STREET, New York, NY",40.7468631,-73.9918841
"114 WEST 29TH STREET, New York, NY",40.7469063,-73.9909274
"151 WEST 28TH STREET, New York, NY",40.7471763,-73.992695
"114-120 WEST 29TH STREET, New York, NY",40.7469063,-73.9909274
"50 WEST 29TH STREET, New York, NY",40.7462935,-73.9896373
"2 WEST 29TH STREET, New York, NY",40.745345,-73.987539
"1200 BROADWAY, New York, NY",40.7460559,-73.9880992
"284 FIFTH AVENUE, New York, NY",40.7461485,-73.9865416
"284 5TH AVENUE, New York, NY",40.7461485,-73.9865416
"11 WEST 30TH STREET, New York, NY",40.7464683,-73.9872992
"31 WEST 31ST STREET, New York, NY",40.747368,-73.9873951
"372 FIFTH AVENUE, New York, NY",40.7492776,-73.9842289
"372 5 AVENUE, New York, NY",40.7492776,-73.9842289
"372 5TH AVENUE, New York, NY",40.7492776,-73.9842289
"28 WEST 38TH STREET, New York, NY",40.7513594,-73.9842655
"32 WEST 40TH STREET, New York, NY",40.7527391,-73.9834709
"32 WEST 40 STREET, New York, NY",40.7527391,-73.9834709
"855 AVENUE OF THE AMER, New York, NY",40.747691,-73.989979
"502 NINTH AVENUE, New York, NY",40.7559371,-73.9941049
"502 9 AVENUE, New York, NY",40.7559371,-73.9941049
"261 WEST 28TH STREET, New York, NY",40.748427,-73.995903
"261 WEST 28 ST, New York, NY",40.748427,-73.995903
"252 WEST 30TH STREET, New York, NY",40.7493068,-73.9948252
"130 WEST 30TH STREET, New York, NY",40.7476715,-73.9911566
"100 WEST 39TH STREET, New York, NY",40.7528622,-73.9859626
"100 WEST 39TH ST., New York, NY",40.7528622,-73.9859626
"400 5 AVENUE, New York, NY",40.7500752,-73.9837835
"400 FIFTH AVENUE, New York, NY",40.7500752,-73.9837835
"400 5TH AVENUE, New York, NY",40.7500752,-73.9837835
"355 WEST 39TH STREET, New York, NY",40.7564899,-73.9934938
"215 WEST 29TH STREET, New York, NY",40.7483946,-73.9937004
"3 HANOVER SQUARE, New York, NY",40.7049944,-74.0096537
"55 LIBERTY STREET, New York, NY",40.7088048,-74.009407
"176 BROADWAY, New York, NY",40.7099611,-74.009678
"20 WEST STREET, New York, NY",40.7061688,-74.015767
"88 GREENWICH STREET, New York, NY",40.7077779,-74.013832
"88 GREENWICH ST, New York, NY",40.7077779,-74.013832
"40 BROAD STREET, New York, NY",40.7060275,-74.0117654
"15 WILLIAM STREET, New York, NY",40.7052538,-74.0103402
"15 BROAD STREET, New York, NY",40.7067114,-74.010457
"55 WALL STREET, New York, NY",40.7060805,-74.0093235
"82 BEAVER STREET, New York, NY",40.7052536,-74.0085742
"1 WALL STREET COURT, New York, NY",40.7053061,-74.0082876
"21-23 S. WILLIAM STREET, New York, NY",40.7043202,-74.0105559
"21-23 SOUTH WILLIAM STREET, New York, NY",40.7043202,-74.0105559
"21 SOUTH WILLIAM STREET, New York, NY",40.7043649,-74.0106636
"75 WALL STREET, New York, NY",40.7051691,-74.008024
"130 WATER STREET, New York, NY",40.7055852,-74.0070786
"164 PEARL STREET, New York, NY",40.7058765,-74.0074034
"56 PINE STREET, New York, NY",40.7068323,-74.0083798
"50 PINE STREET, New York, NY",40.7069308,-74.0085978
"20 PINE STREET, New York, NY",40.7075665,-74.0096766
"18 PINE STREET, New York, NY",40.7069543,-74.0090461
"120 GREENWICH STREET, New York, NY",40.7091832,-74.0133362
"123 WASHINGTON STREET, New York, NY",40.7092191,-74.0137534
"67 LIBERTY STREET, New York, NY",40.7091489,-74.0097496
"80 JOHN STREET, New York, NY",40.7082117,-74.0069487
"90 WILLIAM STREET, New York, NY",40.7081041,-74.0074731
"170 JOHN STREET, New York, NY",40.7060643,-74.0043451
"99 JOHN STREET, New York, NY",40.7083595,-74.0060041
"99 JOHN ST, New York, NY",40.7083595,-74.0060041
"59 JOHN STREET, New York, NY",40.708983,-74.0072266
"102 FULTON STREET, New York, NY",40.709565,-74.0068364
"71 NASSAU STREET, New York, NY",40.7096829,-74.0084065
"71 NASSAU ST, New York, NY",40.7096829,-74.0084065
"130 FULTON STREET, New York, NY",40.7102589,-74.0080526
"65 NASSAU STREET, New York, NY",40.7094819,-74.0086895
"28 EAST 21ST STREET, New York, NY",40.7393724,-73.9888954
"10 WEST 15TH STREET, New York, NY",40.7368788,-73.9941595
"10 WEST 15 STREET, New York, NY",40.7368788,-73.9941595
"10 WEST 15TH, New York, NY",40.7368788,-73.9941595
"40 WEST 15TH STREET, New York, NY",40.7374651,-73.9951533
"30 WEST 15TH STREET, New York, NY",40.7372563,-73.9947793
"16 WEST 16TH STREET, New York, NY",40.7407233,-74.0007281
"16 WEST 16, New York, NY",40.7407233,-74.0007281
"54 WEST 16TH STREET, New York, NY",40.7384289,-73.9956975
"16 WEST 16TH, New York, NY",40.7407233,-74.0007281
"4 WEST 16, New York, NY",40.7374018,-73.9933561
"4 WEST 16TH STREET, New York, NY",40.7374018,-73.9933561
"14 WEST 17TH STREET, New York, NY",40.7381537,-73.9933294
"40 WEST 17TH STREET, New York, NY",40.738594,-73.994412
"12 WEST 17TH STREET, New York, NY",40.7381223,-73.9932643
"4 WEST 21ST STREET, New York, NY",40.7404258,-73.9914049
"40 WEST 22ND STREET, New York, NY",40.7415598,-73.9923231
"15 WEST 24TH STREET, New York, NY",40.7429471,-73.990239
"208 FIFTH AVENUE, New York, NY",40.7432867,-73.988817
"22 WEST 26TH STREET, New York, NY",40.7440082,-73.9900917
"7 EAST 14TH STREET, New York, NY",40.735795,-73.9925067
"7 EAST 14 STREET, New York, NY",40.735795,-73.9925067
"7-11 EAST 14TH STREET, New York, NY",40.7285922,-73.9760006
"105 FIFTH AVENUE, New York, NY",40.7382195,-73.9915949
"105 5 AVENUE, New York, NY",40.7382195,-73.9915949
"222 PARK AVENUE SOUTH, New York, NY",40.7375166,-73.9889544
"874 BROADWAY, New York, NY",40.7378043,-73.9897579
"40 EAST 19 STREET, New York, NY",40.7379287,-73.989138
"40 EAST 19TH STREET, New York, NY",40.7379287,-73.989138
"131 5 AVENUE, New York, NY",40.7393855,-73.9907391
"889 BROADWAY, New York, NY",40.7387741,-73.9901945
"30 EAST 22ND STREET, New York, NY",40.7398263,-73.988081
"33 EAST 22ND STREET, New York, NY",40.7400376,-73.9876681
"21 EAST 22ND STREET, New York, NY",40.7404797,-73.9884715
"13-21 EAST 22ND STREET, New York, NY",40.740447,-73.988439
"66 MADISON AVENUE, New York, NY",40.7436978,-73.9861709
"48 WEST 22ND STREET, New York, NY",40.7417242,-73.9925297
"43-45 EAST 19TH STREET, New York, NY",40.7381888,-73.9886561
"28 EAST 22ND STREET, New York, NY",40.7398393,-73.9881728
"50 WEST 15TH ST, New York, NY",40.7374472,-73.995445
"22 WEST 15TH STREET, New York, NY",40.7370888,-73.9946875
"50 WEST 15TH STREET, New York, NY",40.7374472,-73.995445
"108 5 AVENUE, New York, NY",40.7372469,-73.9930806
"35 WEST 15TH STREET, New York, NY",40.737495,-73.9947042
"108 FIFTH AVENUE, New York, NY",40.7372469,-73.9930806
"63 WEST 17TH STREET, New York, NY",40.7394026,-73.9950777
"12 WEST 18TH STREET, New York, NY",40.7388719,-73.9929549
"15 WEST 17TH ST, New York, NY",40.7384889,-73.9931265
"32 WEST 18TH STREET, New York, NY",40.7390659,-73.9937922
"16 WEST 19TH STREET, New York, NY",40.7394618,-73.9925543
"8 WEST 19TH STREET, New York, NY",40.7392618,-73.9922161
"650 SIXTH AVENUE, New York, NY",40.7407484,-73.9939939
"650 AVENUE OF THE AMER, New York, NY",40.7407484,-73.9939939
"27 WEST 19TH STREET, New York, NY",40.7399065,-73.9927696
"27 WEST 19 ST, New York, NY",40.7399065,-73.9927696
"15 WEST 20TH STREET, New York, NY",40.7403335,-73.9919787
"9 WEST 20TH STREET, New York, NY",40.7402688,-73.9917951
"1107 BROADWAY, New York, NY",40.7427127,-73.989604
"15 UNION SQUARE WEST, New York, NY",40.7358934,-73.9917033
"13 EAST 16TH STREET, New York, NY",40.7371164,-73.9915724
"7 EAST 17TH STREET, New York, NY",40.7378555,-73.9913424
"240 PARK AVENUE SOUTH, New York, NY",40.7380595,-73.9882888
"42 EAST 20TH STREET, New York, NY",40.7384602,-73.9885638
"254 PARK AVENUE SOUTH, New York, NY",40.7386129,-73.987828
"260 PARK AVENUE SOUTH, New York, NY",40.7388862,-73.9877132
"7 EAST 20TH STREET, New York, NY",40.7395035,-73.9902122
"141 5 AVENUE, New York, NY",40.739927,-73.9903819
"280 PARK AVENUE SOUTH, New York, NY",40.7395698,-73.9875483
"49 EAST 21ST STREET, New York, NY",40.7392949,-73.9877366
"5 EAST 22ND STREET, New York, NY",40.7407425,-73.9890576
"23 EAST 22ND STREET, New York, NY",40.7403023,-73.9881731
"43 EAST 25TH STREET, New York, NY",40.742067,-73.986093
"225 5 AVENUE, New York, NY",40.7437447,-73.9875513
"225 FIFTH AVENUE, New York, NY",40.7437447,-73.9875513
"15 EAST 26TH STREET, New York, NY",40.7432963,-73.9870705
"398 PARK AVENUE SOUTH, New York, NY",40.7430869,-73.9845393
"241 5 AVENUE, New York, NY",40.7442176,-73.9872499
"241 FIFTH AVENUE, New York, NY",40.7442176,-73.9872499
"400 PARK AVENUE SOUTH, New York, NY",40.7431302,-73.9845083
"76 MADISON AVENUE, New York, NY",40.743971,-73.9860561
"35 WEST 20TH STREET, New York, NY",40.7407661,-73.9928511
"16 WEST 21ST STREET, New York, NY",40.7405391,-73.9917951
"40 EAST 20TH STREET, New York, NY",40.7384365,-73.9886331
"5 EAST 17TH STREET, New York, NY",40.7379457,-73.9914342
"69 FIFTH AVENUE, New York, NY",40.7360697,-73.9932183
"69 5 AVENUE, New York, NY",40.7360697,-73.9932183
"73 5 AVENUE, New York, NY",40.7367004,-73.9928107
"42 WEST 15TH STREET, New York, NY",40.7373279,-73.9952843
"351 SECOND AVENUE, New York, NY",40.7363557,-73.9823316
"259 3 AVENUE, New York, NY",40.7373046,-73.9839845
"141 EAST 18TH STREET, New York, NY",40.7363164,-73.9861824
"133 EAST 15TH STREET, New York, NY",40.7345284,-73.9875253
"130 EAST 17TH STREET, New York, NY",40.7354666,-73.9867907
"210 EAST 17TH STREET, New York, NY",40.7347431,-73.9852297
"149 E 19TH STREET, New York, NY",40.7366107,-73.9852458
"158 EAST 22ND STREET, New York, NY",40.738152,-73.984198
"206 EAST18TH STREET, New York, NY",40.7353669,-73.9850001
"22 IRVING PLACE, New York, NY",40.734848,-73.9879091
"142 EAST 16TH STREET, New York, NY",40.7347075,-73.9868826
"145 EAST 15 STREET, New York, NY",40.7343053,-73.9869055
"145 EAST 15TH STREET, New York, NY",40.7343053,-73.9869055
"105 EAST 15TH STREET, New York, NY",40.7352838,-73.9889999
"142 EAST 16 STREET, New York, NY",40.7347075,-73.9868826
"105 EAST 16TH STREET, New York, NY",40.7358822,-73.9885869
"130 EAST 18, New York, NY",40.7361064,-73.9865382
"130 EAST 18TH STREET, New York, NY",40.7361064,-73.9865382
"132 EAST 19TH STREET, New York, NY",40.7365461,-73.9859643
"112 EAST 19TH STREET, New York, NY",40.7370769,-73.9872089
"26 GRAMERCY PARK SOUTH, New York, NY",40.7371269,-73.98561
"81 IRVING PLACE, New York, NY",40.7372974,-73.9867282
"32 GRAMERCY PARK SOUTH, New York, NY",40.7369454,-73.9848904
"105 EAST 19TH STREET, New York, NY",40.7376428,-73.9873939
"32 GRAMERCY PARK S, New York, NY",40.7369454,-73.9848904
"38 GRAMERCY PARK, New York, NY",40.7376376,-73.9846788
"34 GRAMERCY PARK EAST, New York, NY",40.7373549,-73.9848624
"34 GRAMERCY PARK, New York, NY",40.7373549,-73.9848624
"4 LEXINGTON AVENUE, New York, NY",40.7388198,-73.9855281
"102 EAST 22ND STREET, New York, NY",40.7391206,-73.9864234
"7 LEXINGTON AVENUE, New York, NY",40.7385907,-73.9851379
"102 EAST 22 STREET, New York, NY",40.7391206,-73.9864234
"4 LEXINGTON AVE, New York, NY",40.7388198,-73.9855281
"44 GRAMERCY PARK, New York, NY",40.7381139,-73.9847706
"60 GRAMERCY PARK NORTH, New York, NY",40.7387215,-73.9863316
"45 GRAMERCY PARK NORTH, New York, NY",40.738153,-73.9850461
"44 GRAMERCY PARK NORTH, New York, NY",40.7381139,-73.9847706
"330 THIRD AVENUE, New York, NY",40.739748,-73.9827778
"330 3 AVENUE, New York, NY",40.739748,-73.9827778
"50 LEXINGTON AVENUE, New York, NY",40.7406448,-73.9842426
"160 EAST 26TH STREET, New York, NY",40.7407858,-73.9823415
"160 EAST 27TH STREET, New York, NY",40.7414318,-73.9817405
"150 EAST 27TH STREET, New York, NY",40.7415796,-73.9821215
"140 EAST 28TH STREET, New York, NY",40.742142,-73.9818368
"230 EAST 15TH STREET, New York, NY",40.7332359,-73.9854248
"210 EAST 15TH STREET, New York, NY",40.7334931,-73.9860791
"210 EAST 15 STREET, New York, NY",40.7334931,-73.9860791
"201 EAST 15TH STREET, New York, NY",40.7339734,-73.9862509
"200 EAST 16TH STREET, New York, NY",40.7344134,-73.9860577
"200 EAST 16TH, New York, NY",40.7344134,-73.9860577
"200 E 16TH STREET, New York, NY",40.7344134,-73.9860577
"201 EAST 17TH STREET, New York, NY",40.7351956,-73.9853559
"201 E 17TH STREET, New York, NY",40.7351956,-73.9853559
"211 EAST 18TH STREET, New York, NY",40.7354659,-73.9841568
"205 THIRD AVENUE, New York, NY",40.735952,-73.9847706
"242 EAST 19TH STREET, New York, NY",40.73549,-73.9832385
"205 3 AVENUE, New York, NY",40.735952,-73.9847706
"205 THIRD AVE, New York, NY",40.735952,-73.9847706
"201 EAST 21ST STREET, New York, NY",40.7376153,-73.9841373
"207 EAST 21ST STREET, New York, NY",40.7374872,-73.9833473
"201 EAST 21, New York, NY",40.7376153,-73.9841373
"200 EAST 24TH STREET, New York, NY",40.7391221,-73.9824903
"200 EAST 24TH, New York, NY",40.7391221,-73.9824903
"215 EAST 24TH STREET, New York, NY",40.7392686,-73.9815851
"245 EAST 24TH STREET, New York, NY",40.7388152,-73.9806852
"245 EAST24TH STREET, New York, NY",40.7388152,-73.9806852
"201 EAST 25TH STREET, New York, NY",40.740113,-73.9818255
"245 EAST 25TH STREET, New York, NY",40.7395312,-73.980372
"201 E 25TH STREET, New York, NY",40.740113,-73.9818255
"201 EAST 25 STREET, New York, NY",40.740113,-73.9818255
"200 EAST 27TH STREET, New York, NY",40.7409294,-73.9807589
"200 EAST 27 STREET, New York, NY",40.7409294,-73.9807589
"236 EAST 28TH STREET, New York, NY",40.741173,-73.9793588
"208 EAST 28 STREET, New York, NY",40.74149,-73.9802711
"236 EAST 28 STREET, New York, NY",40.741173,-73.9793588
"208 EAST 28TH STREET, New York, NY",40.74149,-73.9802711
"13 GRAMERCY PARK SOUTH, New York, NY",40.7377321,-73.9869348
"48 GRAMERCY PARK NORTH, New York, NY",40.7382884,-73.9851838
"237 EAST 24TH ST., New York, NY",40.7389362,-73.9810112
"237 EAST 24TH STREET, New York, NY",40.7389362,-73.9810112
"1 IRVING PLACE, New York, NY",40.7348649,-73.9891759
"220 3RD AVENUE, New York, NY",40.7363119,-73.9851933
"220 3 AVENUE, New York, NY",40.7363119,-73.9851933
"18 GRAMERCY PARK SOUTH, New York, NY",40.737488,-73.9864547
"244 3 AVENUE, New York, NY",40.7371804,-73.9847137
"151 EAST 20 STREET, New York, NY",40.7372032,-73.9848515
"36 GRAMERCY PARK EAST, New York, NY",40.7375223,-73.9849542
"7 GRAMERCY PARK WEST, New York, NY",40.738179,-73.9869973
"160 EAST 22ND STREET, New York, NY",40.7382684,-73.9840801
"148 EAST 24TH STREET, New York, NY",40.7397508,-73.9838798
"121 EAST 23RD STREET, New York, NY",40.7399554,-73.9854365
"117 EAST 24TH STREET, New York, NY",40.7406588,-73.9848854
"114 EAST 27TH STREET, New York, NY",40.742248,-73.9839481
"114 EAST 27TH, New York, NY",40.742248,-73.9839481
"205 EAST 16TH STREET, New York, NY",40.7345957,-73.9855511
"305 2ND AVENUE, New York, NY",40.7347337,-73.9834508
"305 2 AVENUE, New York, NY",40.7347337,-73.9834508
"305 SECOND AVENUE, New York, NY",40.7347337,-73.9834508
"233 EAST 17TH STREET, New York, NY",40.7347898,-73.9843344
"205 EAST 22ND, New York, NY",40.7380688,-73.982957
"205 EAST 22ND STREET, New York, NY",40.7380688,-73.982957
"57 IRVING PLACE, New York, NY",40.736315,-73.98742
"136 EAST 19TH STREET, New York, NY",40.736565,-73.9856561
"295 3 AVENUE, New York, NY",40.7384519,-73.9830718
"295 THIRD AVENUE, New York, NY",40.7384519,-73.9830718
"289 3 AVENUE, New York, NY",40.738316,-73.983138
"157 EAST 18TH STREET, New York, NY",40.7360899,-73.9855513
"61 LEXINGTON AVENUE, New York, NY",40.7408555,-73.9835123
"235 EAST 22ND STREET, New York, NY",40.7376713,-73.9816456
"82 EAST 10TH STREET, New York, NY",40.7309222,-73.9899878
"20 EAST 10TH STREET, New York, NY",40.7328093,-73.9944579
"16 EAST 10TH STREET, New York, NY",40.7328595,-73.9946071
"10 WEST 10TH STREET, New York, NY",40.7335721,-73.9962727
"18 WEST 11TH STREET, New York, NY",40.734172,-73.995955
"24 WEST 11TH STREET, New York, NY",40.7343244,-73.9961566
"35 WEST 12TH STREET, New York, NY",40.7354119,-73.995869
"52 WEST 10TH STREET, New York, NY",40.7342579,-73.9977979
"39 WEST 10TH STREET, New York, NY",40.73436,-73.9972929
